PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.4797e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.30484e+01	1.71365e+03	4.49129e+01	5.75891e-10	7.94456e-11	2.27647e+06	-8.68585e+07	3.47951e+02	2.62089e-02
1.64631e+01	1.72512e+03	4.88475e+01	4.47388e-10	7.99776e-11	3.41990e+06	-1.20779e+08	3.47952e+02	2.83154e-02
1.17594e+01	1.73797e+03	5.13429e+01	3.35887e-10	8.05732e-11	4.95798e+06	-1.67829e+08	3.47951e+02	2.95419e-02
8.39955e+00	1.75161e+03	5.14145e+01	2.40254e-10	8.12053e-11	6.84313e+06	-2.33134e+08	3.47951e+02	2.93527e-02
5.99968e+00	1.76470e+03	4.91272e+01	1.63975e-10	8.18126e-11	9.01956e+06	-3.23993e+08	3.47949e+02	2.78387e-02
4.28548e+00	1.77564e+03	4.58799e+01	1.09383e-10	8.23195e-11	1.16492e+07	-4.50846e+08	3.47948e+02	2.58385e-02
3.06106e+00	1.78510e+03	4.23840e+01	7.21776e-11	8.27582e-11	1.49084e+07	-6.27903e+08	3.47949e+02	2.37432e-02
2.18647e+00	1.79336e+03	3.91807e+01	4.76590e-11	8.31411e-11	1.91187e+07	-8.75092e+08	3.47948e+02	2.18476e-02
1.56176e+00	1.80070e+03	3.65172e+01	3.17280e-11	8.34812e-11	2.47454e+07	-1.22022e+09	3.47948e+02	2.02795e-02
1.11555e+00	1.80743e+03	3.46095e+01	2.14789e-11	8.37932e-11	3.25911e+07	-1.70202e+09	3.47947e+02	1.91485e-02
7.96819e-01	1.81377e+03	3.29069e+01	1.45874e-11	8.40874e-11	4.30816e+07	-2.37458e+09	3.47946e+02	1.81428e-02
5.69156e-01	1.82040e+03	3.18618e+01	1.00886e-11	8.43947e-11	5.79753e+07	-3.31238e+09	3.47947e+02	1.75026e-02
4.06540e-01	1.82638e+03	3.09955e+01	7.01021e-12	8.46717e-11	7.84442e+07	-4.62225e+09	3.47949e+02	1.69710e-02
2.90386e-01	1.83265e+03	3.05462e+01	4.93472e-12	8.49627e-11	1.07491e+08	-6.44905e+09	3.47956e+02	1.66678e-02
2.07419e-01	1.83840e+03	3.03343e+01	3.50035e-12	8.52292e-11	1.48511e+08	-9.00048e+09	3.47961e+02	1.65004e-02
1.48156e-01	1.84446e+03	2.95555e+01	2.43606e-12	8.55099e-11	2.01253e+08	-1.25595e+10	3.47961e+02	1.60240e-02
1.05826e-01	1.84988e+03	2.94246e+01	1.73233e-12	8.57614e-11	2.78865e+08	-1.75318e+10	3.47964e+02	1.59062e-02
7.55898e-02	1.85499e+03	2.91807e+01	1.22712e-12	8.59980e-11	3.85049e+08	-2.44771e+10	3.47991e+02	1.57310e-02
5.39927e-02	1.85951e+03	2.87575e+01	8.63806e-13	8.62078e-11	5.28673e+08	-3.41849e+10	3.47995e+02	1.54651e-02
3.85662e-02	1.86679e+03	2.78724e+01	5.98014e-13	8.65454e-11	7.11789e+08	-4.76730e+10	3.48008e+02	1.49307e-02
2.75473e-02	1.86887e+03	2.87365e+01	4.40395e-13	8.66415e-11	1.02510e+09	-6.66672e+10	3.48015e+02	1.53764e-02
1.96766e-02	1.87252e+03	2.85327e+01	3.12337e-13	8.68107e-11	1.41942e+09	-9.31526e+10	3.48008e+02	1.52376e-02
1.00000e-02	1.88327e+03	2.78403e+01	1.54883e-13	8.73095e-11	2.69416e+09	-1.82248e+11	3.47995e+02	1.47829e-02
