PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.8594e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
7.02775e+03	5.69251e+02	2.86748e+01	1.12110e-07	2.63908e-11	4.31168e+04	-8.55955e+05	2.85937e+02	5.03728e-02
5.01983e+03	5.75275e+02	2.88214e+01	8.04882e-08	2.66700e-11	5.94099e+04	-1.18582e+06	2.85937e+02	5.01002e-02
3.58559e+03	5.81366e+02	2.90175e+01	5.78828e-08	2.69524e-11	8.19956e+04	-1.64279e+06	2.85934e+02	4.99125e-02
2.56114e+03	5.87533e+02	2.91953e+01	4.15982e-08	2.72383e-11	1.13088e+05	-2.27581e+06	2.85935e+02	4.96913e-02
1.82938e+03	5.93758e+02	2.93691e+01	2.98899e-08	2.75269e-11	1.55948e+05	-3.15280e+06	2.85932e+02	4.94631e-02
1.30670e+03	5.99996e+02	2.95037e+01	2.14478e-08	2.78161e-11	2.14797e+05	-4.36816e+06	2.85933e+02	4.91732e-02
9.33358e+02	6.06259e+02	2.96449e+01	1.53932e-08	2.81065e-11	2.95951e+05	-6.05241e+06	2.85931e+02	4.88981e-02
6.66685e+02	6.12553e+02	2.97918e+01	1.10496e-08	2.83983e-11	4.07882e+05	-8.38652e+06	2.85931e+02	4.86354e-02
4.76203e+02	6.18841e+02	2.99416e+01	7.93224e-09	2.86898e-11	5.62316e+05	-1.16221e+07	2.85932e+02	4.83833e-02
3.40145e+02	6.25202e+02	3.01052e+01	5.69685e-09	2.89846e-11	7.75538e+05	-1.61058e+07	2.85930e+02	4.81527e-02
2.42961e+02	6.31541e+02	3.02521e+01	4.08903e-09	2.92785e-11	1.06928e+06	-2.23223e+07	2.85928e+02	4.79020e-02
1.73543e+02	6.37960e+02	3.03943e+01	2.93447e-09	2.95761e-11	1.47396e+06	-3.09376e+07	2.85926e+02	4.76429e-02
1.23960e+02	6.44470e+02	3.05363e+01	2.10584e-09	2.98779e-11	2.03156e+06	-4.28761e+07	2.85927e+02	4.73820e-02
8.85426e+01	6.50830e+02	3.06071e+01	1.50766e-09	3.01728e-11	2.79542e+06	-5.94420e+07	2.85926e+02	4.70278e-02
6.32447e+01	6.57189e+02	3.07050e+01	1.08034e-09	3.04676e-11	3.85060e+06	-8.24158e+07	2.85928e+02	4.67217e-02
4.51748e+01	6.63489e+02	3.08742e+01	7.75928e-10	3.07597e-11	5.31820e+06	-1.14289e+08	2.85925e+02	4.65331e-02
3.22677e+01	6.69866e+02	3.12611e+01	5.61179e-10	3.10553e-11	7.39583e+06	-1.58479e+08	2.85925e+02	4.66676e-02
2.30484e+01	6.76086e+02	3.17305e+01	4.06861e-10	3.13437e-11	1.03169e+07	-2.19824e+08	2.85925e+02	4.69326e-02
1.64631e+01	6.82545e+02	3.23965e+01	2.96715e-10	3.16431e-11	1.44683e+07	-3.04826e+08	2.85924e+02	4.74642e-02
1.17594e+01	6.89071e+02	3.33953e+01	2.18474e-10	3.19457e-11	2.04846e+07	-4.22674e+08	2.85924e+02	4.84643e-02
8.39955e+00	6.95799e+02	3.46141e+01	1.61748e-10	3.22576e-11	2.91493e+07	-5.85948e+08	2.85923e+02	4.97472e-02
5.99968e+00	7.02872e+02	3.62021e+01	1.20835e-10	3.25855e-11	4.18192e+07	-8.11928e+08	2.85923e+02	5.15060e-02
4.28548e+00	7.10499e+02	3.79438e+01	9.04627e-11	3.29391e-11	6.00411e+07	-1.12427e+09	2.85922e+02	5.34044e-02
3.06106e+00	7.18666e+02	3.97072e+01	6.76193e-11	3.33177e-11	8.59591e+07	-1.55578e+09	2.85920e+02	5.52513e-02
2.18647e+00	7.27816e+02	4.12244e+01	5.01450e-11	3.37419e-11	1.21800e+08	-2.15038e+09	2.85919e+02	5.66413e-02
1.56176e+00	7.36971e+02	4.21357e+01	3.66096e-11	3.41663e-11	1.69976e+08	-2.97296e+09	2.85921e+02	5.71741e-02
1.11555e+00	7.45946e+02	4.24904e+01	2.63698e-11	3.45824e-11	2.34235e+08	-4.11216e+09	2.85920e+02	5.69617e-02
7.96819e-01	7.54732e+02	4.24475e+01	1.88166e-11	3.49898e-11	3.20042e+08	-5.69047e+09	2.85921e+02	5.62418e-02
5.69156e-01	7.62742e+02	4.30767e+01	1.36396e-11	3.53611e-11	4.45189e+08	-7.88279e+09	2.85922e+02	5.64761e-02
4.06540e-01	7.71127e+02	4.34252e+01	9.82142e-12	3.57498e-11	6.14727e+08	-1.09161e+10	2.85926e+02	5.63139e-02
2.90386e-01	7.78938e+02	4.49356e+01	7.25931e-12	3.61120e-11	8.72646e+08	-1.51269e+10	2.85932e+02	5.76883e-02
2.07419e-01	7.86513e+02	4.66602e+01	5.38423e-12	3.64631e-11	1.24404e+09	-2.09697e+10	2.85936e+02	5.93254e-02
1.48156e-01	7.94439e+02	4.92204e+01	4.05689e-12	3.68306e-11	1.80016e+09	-2.90555e+10	2.85955e+02	6.19561e-02
1.05826e-01	8.02133e+02	5.21554e+01	3.07058e-12	3.71873e-11	2.61852e+09	-4.02719e+10	2.85978e+02	6.50209e-02
7.55898e-02	8.09827e+02	5.53392e+01	2.32716e-12	3.75440e-11	3.81447e+09	-5.58204e+10	2.86000e+02	6.83346e-02
5.39927e-02	8.17650e+02	6.00092e+01	1.80253e-12	3.79067e-11	5.67657e+09	-7.73457e+10	2.85999e+02	7.33922e-02
3.85662e-02	8.26340e+02	6.44535e+01	1.38288e-12	3.83095e-11	8.35141e+09	-1.07071e+11	2.86009e+02	7.79988e-02
2.75473e-02	8.34743e+02	7.05849e+01	1.08173e-12	3.86991e-11	1.25344e+10	-1.48233e+11	2.85999e+02	8.45588e-02
1.96766e-02	8.42954e+02	7.70583e+01	8.43529e-13	3.90797e-11	1.87637e+10	-2.05259e+11	2.85996e+02	9.14147e-02
1.00000e-02	8.65704e+02	9.68759e+01	5.38946e-13	4.01345e-11	4.38272e+10	-3.91650e+11	2.85978e+02	1.11904e-01
