PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9493e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.01983e+03	1.46372e+03	1.24292e+02	3.47105e-07	6.78589e-11	3.93902e+04	-4.63879e+05	2.94920e+02	8.49149e-02
3.58559e+03	1.48843e+03	1.23942e+02	2.47233e-07	6.90041e-11	5.31953e+04	-6.38827e+05	2.94918e+02	8.32702e-02
2.56114e+03	1.51292e+03	1.23424e+02	1.75858e-07	7.01398e-11	7.18004e+04	-8.80121e+05	2.94918e+02	8.15801e-02
1.82938e+03	1.53722e+03	1.22945e+02	1.25125e-07	7.12664e-11	9.70145e+04	-1.21300e+06	2.94916e+02	7.99788e-02
1.30670e+03	1.56141e+03	1.22529e+02	8.90728e-08	7.23877e-11	1.31231e+05	-1.67229e+06	2.94918e+02	7.84734e-02
9.33358e+02	1.58554e+03	1.22228e+02	6.34671e-08	7.35066e-11	1.77773e+05	-2.30607e+06	2.94914e+02	7.70891e-02
6.66685e+02	1.60892e+03	1.21954e+02	4.52318e-08	7.45901e-11	2.41208e+05	-3.18222e+06	2.94913e+02	7.57987e-02
4.76203e+02	1.63251e+03	1.21991e+02	3.23184e-08	7.56841e-11	3.28153e+05	-4.39142e+06	2.94913e+02	7.47260e-02
3.40145e+02	1.65588e+03	1.21779e+02	2.30444e-08	7.67672e-11	4.45842e+05	-6.06230e+06	2.94915e+02	7.35434e-02
2.42961e+02	1.67939e+03	1.21970e+02	1.64861e-08	7.78575e-11	6.07851e+05	-8.36948e+06	2.94914e+02	7.26271e-02
1.73543e+02	1.70312e+03	1.22381e+02	1.18155e-08	7.89577e-11	8.30328e+05	-1.15553e+07	2.94912e+02	7.18569e-02
1.23960e+02	1.72682e+03	1.22690e+02	8.46094e-09	8.00561e-11	1.13376e+06	-1.59573e+07	2.94913e+02	7.10497e-02
8.85426e+01	1.75076e+03	1.22951e+02	6.05641e-09	8.11659e-11	1.54763e+06	-2.20373e+07	2.94913e+02	7.02277e-02
6.32447e+01	1.77398e+03	1.22895e+02	4.32402e-09	8.22427e-11	2.10962e+06	-3.04523e+07	2.94913e+02	6.92764e-02
4.51748e+01	1.79712e+03	1.23054e+02	3.09257e-09	8.33155e-11	2.88193e+06	-4.20888e+07	2.94912e+02	6.84726e-02
3.22677e+01	1.82055e+03	1.23550e+02	2.21790e-09	8.44014e-11	3.94775e+06	-5.81710e+07	2.94913e+02	6.78645e-02
2.30484e+01	1.84279e+03	1.24159e+02	1.59202e-09	8.54326e-11	5.42116e+06	-8.04618e+07	2.94913e+02	6.73756e-02
1.64631e+01	1.86679e+03	1.25402e+02	1.14854e-09	8.65451e-11	7.47002e+06	-1.11201e+08	2.94912e+02	6.71756e-02
1.17594e+01	1.88905e+03	1.27201e+02	8.32157e-10	8.75772e-11	1.03593e+07	-1.53844e+08	2.94912e+02	6.73363e-02
8.39955e+00	1.91198e+03	1.30276e+02	6.08764e-10	8.86402e-11	1.44978e+07	-2.12776e+08	2.94912e+02	6.81367e-02
5.99968e+00	1.93537e+03	1.34007e+02	4.47284e-10	8.97249e-11	2.03734e+07	-2.94240e+08	2.94911e+02	6.92407e-02
4.28548e+00	1.95939e+03	1.38602e+02	3.30444e-10	9.08382e-11	2.87761e+07	-4.06803e+08	2.94910e+02	7.07373e-02
3.06106e+00	1.98300e+03	1.43178e+02	2.43825e-10	9.19328e-11	4.06232e+07	-5.62626e+08	2.94909e+02	7.22029e-02
2.18647e+00	2.00858e+03	1.48359e+02	1.80462e-10	9.31186e-11	5.74251e+07	-7.77458e+08	2.94909e+02	7.38626e-02
1.56176e+00	2.03538e+03	1.52553e+02	1.32545e-10	9.43614e-11	8.04916e+07	-1.07393e+09	2.94912e+02	7.49503e-02
1.11555e+00	2.05969e+03	1.56901e+02	9.73740e-11	9.54883e-11	1.13160e+08	-1.48549e+09	2.94913e+02	7.61770e-02
7.96819e-01	2.08495e+03	1.61164e+02	7.14424e-11	9.66592e-11	1.58782e+08	-2.05414e+09	2.94913e+02	7.72987e-02
5.69156e-01	2.11062e+03	1.69128e+02	5.35520e-11	9.78493e-11	2.27539e+08	-2.83956e+09	2.94919e+02	8.01318e-02
4.06540e-01	2.13020e+03	1.75977e+02	3.98004e-11	9.87569e-11	3.25260e+08	-3.93727e+09	2.94925e+02	8.26105e-02
2.90386e-01	2.14964e+03	1.83729e+02	2.96813e-11	9.96584e-11	4.66640e+08	-5.45971e+09	2.94932e+02	8.54698e-02
2.07419e-01	2.16925e+03	1.95098e+02	2.25128e-11	1.00567e-10	6.80707e+08	-7.56862e+09	2.94941e+02	8.99381e-02
1.48156e-01	2.18226e+03	2.01070e+02	1.65728e-11	1.01171e-10	9.70101e+08	-1.05287e+10	2.94969e+02	9.21387e-02
1.05826e-01	2.19441e+03	2.09043e+02	1.23071e-11	1.01734e-10	1.39558e+09	-1.46500e+10	2.94991e+02	9.52614e-02
7.55898e-02	2.20866e+03	2.20902e+02	9.28950e-12	1.02395e-10	2.03623e+09	-2.03590e+10	2.95008e+02	1.00016e-01
5.39927e-02	2.22621e+03	2.30067e+02	6.91064e-12	1.03208e-10	2.92042e+09	-2.82590e+10	2.95006e+02	1.03345e-01
3.85662e-02	2.22659e+03	2.38563e+02	5.11846e-12	1.03226e-10	4.23476e+09	-3.95245e+10	2.95010e+02	1.07143e-01
2.75473e-02	2.22647e+03	2.45860e+02	3.76787e-12	1.03220e-10	6.10638e+09	-5.52984e+10	2.94999e+02	1.10426e-01
1.96766e-02	2.23597e+03	2.57494e+02	2.81869e-12	1.03661e-10	8.86820e+09	-7.70076e+10	2.95012e+02	1.15160e-01
1.00000e-02	2.26607e+03	2.93288e+02	1.63163e-12	1.05056e-10	1.92843e+10	-1.48999e+11	2.94991e+02	1.29426e-01
