PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0496e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.01983e+03	3.37616e+03	1.34358e+02	3.75216e-07	1.56520e-10	8.04847e+03	-2.02243e+05	3.04939e+02	3.97961e-02
3.58559e+03	3.40307e+03	1.29913e+02	2.59144e-07	1.57768e-10	1.07248e+04	-2.80937e+05	3.04939e+02	3.81752e-02
2.56114e+03	3.42873e+03	1.26083e+02	1.79646e-07	1.58957e-10	1.43563e+04	-3.90409e+05	3.04940e+02	3.67725e-02
1.82938e+03	3.45351e+03	1.22768e+02	1.24944e-07	1.60106e-10	1.92922e+04	-5.42699e+05	3.04938e+02	3.55487e-02
1.30670e+03	3.48042e+03	1.20560e+02	8.76415e-08	1.61354e-10	2.61166e+04	-7.53951e+05	3.04941e+02	3.46396e-02
9.33358e+02	3.50430e+03	1.18083e+02	6.13150e-08	1.62461e-10	3.53278e+04	-1.04840e+06	3.04941e+02	3.36967e-02
6.66685e+02	3.52820e+03	1.17136e+02	4.34450e-08	1.63569e-10	4.84014e+04	-1.45788e+06	3.04941e+02	3.31999e-02
4.76203e+02	3.55119e+03	1.15552e+02	3.06125e-08	1.64635e-10	6.59857e+04	-2.02790e+06	3.04940e+02	3.25390e-02
3.40145e+02	3.57463e+03	1.15322e+02	2.18226e-08	1.65721e-10	9.09929e+04	-2.82050e+06	3.04942e+02	3.22613e-02
2.42961e+02	3.59829e+03	1.15384e+02	1.55960e-08	1.66818e-10	1.25790e+05	-3.92278e+06	3.04939e+02	3.20665e-02
1.73543e+02	3.62167e+03	1.15317e+02	1.11335e-08	1.67902e-10	1.73740e+05	-5.45652e+06	3.04942e+02	3.18409e-02
1.23960e+02	3.64484e+03	1.15196e+02	7.94414e-09	1.68977e-10	2.39904e+05	-7.59066e+06	3.04943e+02	3.16052e-02
8.85426e+01	3.66846e+03	1.15078e+02	5.66857e-09	1.70072e-10	3.31221e+05	-1.05587e+07	3.04946e+02	3.13696e-02
6.32447e+01	3.69106e+03	1.15510e+02	4.06418e-09	1.71119e-10	4.59769e+05	-1.46917e+07	3.04948e+02	3.12945e-02
4.51748e+01	3.71363e+03	1.15863e+02	2.91186e-09	1.72166e-10	6.37826e+05	-2.04435e+07	3.04951e+02	3.11995e-02
3.22677e+01	3.73586e+03	1.18059e+02	2.11933e-09	1.73196e-10	8.99062e+05	-2.84498e+07	3.04953e+02	3.16017e-02
2.30484e+01	3.75811e+03	1.19843e+02	1.53667e-09	1.74228e-10	1.26259e+06	-3.95932e+07	3.04956e+02	3.18891e-02
1.64631e+01	3.78116e+03	1.22584e+02	1.12273e-09	1.75297e-10	1.78603e+06	-5.50908e+07	3.04960e+02	3.24198e-02
1.17594e+01	3.80445e+03	1.27235e+02	8.32374e-10	1.76376e-10	2.56344e+06	-7.66497e+07	3.04963e+02	3.34436e-02
8.39955e+00	3.82875e+03	1.33673e+02	6.24638e-10	1.77503e-10	3.72234e+06	-1.06618e+08	3.04966e+02	3.49129e-02
5.99968e+00	3.85354e+03	1.42117e+02	4.74355e-10	1.78652e-10	5.46865e+06	-1.48284e+08	3.04973e+02	3.68796e-02
4.28548e+00	3.88208e+03	1.52777e+02	3.64239e-10	1.79975e-10	8.10827e+06	-2.06032e+08	3.04980e+02	3.93544e-02
3.06106e+00	3.91316e+03	1.64206e+02	2.79634e-10	1.81416e-10	1.20052e+07	-2.86094e+08	3.04987e+02	4.19625e-02
2.18647e+00	3.94977e+03	1.77287e+02	2.15650e-10	1.83113e-10	1.78069e+07	-3.96719e+08	3.04990e+02	4.48855e-02
1.56176e+00	3.99220e+03	1.88056e+02	1.63392e-10	1.85080e-10	2.58795e+07	-5.49392e+08	3.04991e+02	4.71058e-02
1.11555e+00	4.03690e+03	1.94531e+02	1.20727e-10	1.87153e-10	3.66497e+07	-7.60553e+08	3.04993e+02	4.81883e-02
7.96819e-01	4.08508e+03	1.95422e+02	8.66286e-11	1.89386e-10	5.03375e+07	-1.05225e+09	3.04993e+02	4.78379e-02
5.69156e-01	4.13032e+03	1.92848e+02	6.10627e-11	1.91484e-10	6.80364e+07	-1.45717e+09	3.04989e+02	4.66907e-02
4.06540e-01	4.17209e+03	1.87318e+02	4.23655e-11	1.93420e-10	9.06915e+07	-2.01995e+09	3.04980e+02	4.48979e-02
2.90386e-01	4.21174e+03	1.81268e+02	2.92837e-11	1.95259e-10	1.20584e+08	-2.80176e+09	3.04966e+02	4.30387e-02
2.07419e-01	4.24483e+03	1.76520e+02	2.03691e-11	1.96792e-10	1.61863e+08	-3.89237e+09	3.04977e+02	4.15848e-02
1.48156e-01	4.27080e+03	1.72902e+02	1.42511e-11	1.97997e-10	2.19292e+08	-5.41666e+09	3.05003e+02	4.04847e-02
1.05826e-01	4.29541e+03	1.68828e+02	9.93954e-12	1.99137e-10	2.96378e+08	-7.54059e+09	3.05025e+02	3.93044e-02
7.55898e-02	4.33011e+03	1.69428e+02	7.12489e-12	2.00746e-10	4.09763e+08	-1.04724e+10	3.05046e+02	3.91279e-02
5.39927e-02	4.36927e+03	1.71805e+02	5.16060e-12	2.02561e-10	5.71326e+08	-1.45297e+10	3.04996e+02	3.93212e-02
3.85662e-02	4.39574e+03	1.71179e+02	3.67271e-12	2.03789e-10	7.87394e+08	-2.02197e+10	3.04986e+02	3.89419e-02
2.75473e-02	4.42754e+03	1.72855e+02	2.64905e-12	2.05263e-10	1.09721e+09	-2.81041e+10	3.04998e+02	3.90409e-02
1.96766e-02	4.45334e+03	1.73281e+02	1.89685e-12	2.06459e-10	1.52210e+09	-3.91181e+10	3.04999e+02	3.89104e-02
1.00000e-02	4.52042e+03	1.77713e+02	9.88663e-13	2.09569e-10	2.98101e+09	-7.58268e+10	3.04983e+02	3.93134e-02
