PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.4599e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.82938e+03	1.68843e+03	2.26757e+01	2.30778e-08	7.82766e-11	1.49239e+04	-1.11123e+06	3.45982e+02	1.34300e-02
1.30670e+03	1.69320e+03	2.32503e+01	1.69018e-08	7.84974e-11	2.13023e+04	-1.55134e+06	3.45979e+02	1.37316e-02
9.33358e+02	1.69806e+03	2.38005e+01	1.23585e-08	7.87227e-11	3.03544e+04	-2.16564e+06	3.45977e+02	1.40163e-02
6.66685e+02	1.70325e+03	2.43407e+01	9.02782e-09	7.89634e-11	4.31957e+04	-3.02263e+06	3.45975e+02	1.42908e-02
4.76203e+02	1.70826e+03	2.48425e+01	6.58139e-09	7.91959e-11	6.13585e+04	-4.21923e+06	3.45979e+02	1.45426e-02
3.40145e+02	1.71353e+03	2.53300e+01	4.79324e-09	7.94400e-11	8.70495e+04	-5.88873e+06	3.45978e+02	1.47824e-02
2.42961e+02	1.71849e+03	2.60580e+01	3.52213e-09	7.96700e-11	1.24647e+05	-8.22033e+06	3.45975e+02	1.51633e-02
1.73543e+02	1.72355e+03	2.71807e+01	2.62420e-09	7.99047e-11	1.80954e+05	-1.14744e+07	3.45974e+02	1.57701e-02
1.23960e+02	1.72882e+03	2.88045e+01	1.98641e-09	8.01489e-11	2.66828e+05	-1.60148e+07	3.45973e+02	1.66614e-02
8.85426e+01	1.73429e+03	3.09126e+01	1.52271e-09	8.04026e-11	3.98358e+05	-2.23491e+07	3.45972e+02	1.78243e-02
6.32447e+01	1.74021e+03	3.36121e+01	1.18263e-09	8.06770e-11	6.02252e+05	-3.11806e+07	3.45973e+02	1.93150e-02
4.51748e+01	1.74683e+03	3.72207e+01	9.35426e-10	8.09840e-11	9.26533e+05	-4.34838e+07	3.45973e+02	2.13075e-02
3.22677e+01	1.75461e+03	4.11733e+01	7.39116e-10	8.13444e-11	1.42207e+06	-6.06018e+07	3.45971e+02	2.34658e-02
2.30484e+01	1.76387e+03	4.56734e+01	5.85642e-10	8.17739e-11	2.18510e+06	-8.43867e+07	3.45970e+02	2.58938e-02
1.64631e+01	1.77535e+03	5.02014e+01	4.59788e-10	8.23063e-11	3.31863e+06	-1.17362e+08	3.45971e+02	2.82769e-02
1.17594e+01	1.78848e+03	5.31336e+01	3.47602e-10	8.29147e-11	4.84515e+06	-1.63088e+08	3.45970e+02	2.97088e-02
8.39955e+00	1.80275e+03	5.38312e+01	2.51547e-10	8.35762e-11	6.76385e+06	-2.26514e+08	3.45969e+02	2.98606e-02
5.99968e+00	1.81718e+03	5.18194e+01	1.72961e-10	8.42456e-11	8.97192e+06	-3.14624e+08	3.45969e+02	2.85163e-02
4.28548e+00	1.82918e+03	4.85244e+01	1.15688e-10	8.48016e-11	1.16095e+07	-4.37634e+08	3.45968e+02	2.65280e-02
3.06106e+00	1.83947e+03	4.48901e+01	7.64454e-11	8.52789e-11	1.48698e+07	-6.09324e+08	3.45966e+02	2.44038e-02
2.18647e+00	1.84814e+03	4.17178e+01	5.07452e-11	8.56805e-11	1.91673e+07	-8.49128e+08	3.45962e+02	2.25729e-02
1.56176e+00	1.85618e+03	3.89143e+01	3.38107e-11	8.60534e-11	2.48162e+07	-1.18371e+09	3.45961e+02	2.09647e-02
1.11555e+00	1.86394e+03	3.67833e+01	2.28280e-11	8.64132e-11	3.25688e+07	-1.65038e+09	3.45961e+02	1.97341e-02
7.96819e-01	1.87064e+03	3.52027e+01	1.56050e-11	8.67240e-11	4.33264e+07	-2.30233e+09	3.45960e+02	1.88185e-02
5.69156e-01	1.87741e+03	3.38486e+01	1.07177e-11	8.70378e-11	5.79055e+07	-3.21173e+09	3.45960e+02	1.80294e-02
4.06540e-01	1.88438e+03	3.30967e+01	7.48545e-12	8.73608e-11	7.86833e+07	-4.47988e+09	3.45960e+02	1.75637e-02
2.90386e-01	1.89084e+03	3.21719e+01	5.19734e-12	8.76601e-11	1.06351e+08	-6.25053e+09	3.45959e+02	1.70146e-02
2.07419e-01	1.89752e+03	3.17779e+01	3.66692e-12	8.79701e-11	1.46034e+08	-8.71998e+09	3.45959e+02	1.67470e-02
1.48156e-01	1.90305e+03	3.13532e+01	2.58423e-12	8.82263e-11	2.00547e+08	-1.21726e+10	3.45978e+02	1.64752e-02
1.05826e-01	1.90893e+03	3.06720e+01	1.80577e-12	8.84988e-11	2.72980e+08	-1.69894e+10	3.45989e+02	1.60677e-02
7.55898e-02	1.91494e+03	3.11418e+01	1.30959e-12	8.87775e-11	3.85591e+08	-2.37104e+10	3.45999e+02	1.62625e-02
5.39927e-02	1.92070e+03	3.09104e+01	9.28472e-13	8.90444e-11	5.32612e+08	-3.30952e+10	3.45985e+02	1.60933e-02
3.85662e-02	1.92572e+03	3.10439e+01	6.66059e-13	8.92774e-11	7.44973e+08	-4.62124e+10	3.46002e+02	1.61206e-02
2.75473e-02	1.93120e+03	3.02670e+01	4.63850e-13	8.95313e-11	1.01112e+09	-6.45148e+10	3.46003e+02	1.56726e-02
1.96766e-02	1.93440e+03	3.09982e+01	3.39326e-13	8.96798e-11	1.44495e+09	-9.01702e+10	3.45999e+02	1.60247e-02
1.00000e-02	1.94647e+03	3.02019e+01	1.68021e-13	9.02393e-11	2.73594e+09	-1.76327e+11	3.46011e+02	1.55162e-02
