PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.2795e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.37744e+04	2.23243e+03	4.40279e+01	3.37388e-07	1.03497e-10	2.20091e+03	-1.11597e+05	3.27919e+02	1.97219e-02
9.83886e+03	2.24104e+03	4.23610e+01	2.31868e-07	1.03896e-10	2.94197e+03	-1.55640e+05	3.27919e+02	1.89024e-02
7.02775e+03	2.24926e+03	4.09756e+01	1.60203e-07	1.04277e-10	3.95512e+03	-2.17106e+05	3.27919e+02	1.82174e-02
5.01983e+03	2.25737e+03	3.99346e+01	1.11524e-07	1.04653e-10	5.35788e+03	-3.02863e+05	3.27920e+02	1.76908e-02
3.58559e+03	2.26514e+03	3.91765e+01	7.81476e-08	1.05013e-10	7.30829e+03	-4.22557e+05	3.27920e+02	1.72954e-02
2.56114e+03	2.27299e+03	3.86750e+01	5.51052e-08	1.05377e-10	1.00311e+04	-5.89544e+05	3.27921e+02	1.70150e-02
1.82938e+03	2.28073e+03	3.84719e+01	3.91541e-08	1.05736e-10	1.38753e+04	-8.22566e+05	3.27922e+02	1.68683e-02
1.30670e+03	2.28846e+03	3.84762e+01	2.79703e-08	1.06094e-10	1.92964e+04	-1.14770e+06	3.27922e+02	1.68131e-02
9.33358e+02	2.29611e+03	3.86745e+01	2.00818e-08	1.06449e-10	2.69737e+04	-1.60143e+06	3.27921e+02	1.68435e-02
6.66685e+02	2.30381e+03	3.90234e+01	1.44735e-08	1.06806e-10	3.78495e+04	-2.23450e+06	3.27925e+02	1.69387e-02
4.76203e+02	2.31185e+03	3.95001e+01	1.04645e-08	1.07179e-10	5.32636e+04	-3.11740e+06	3.27925e+02	1.70859e-02
3.40145e+02	2.32007e+03	3.99715e+01	7.56387e-09	1.07560e-10	7.49250e+04	-4.34888e+06	3.27926e+02	1.72286e-02
2.42961e+02	2.32818e+03	4.03321e+01	5.45151e-09	1.07936e-10	1.05105e+05	-6.06721e+06	3.27930e+02	1.73235e-02
1.73543e+02	2.33629e+03	4.08168e+01	3.94073e-09	1.08311e-10	1.47883e+05	-8.46457e+06	3.27931e+02	1.74708e-02
1.23960e+02	2.34424e+03	4.14515e+01	2.85858e-09	1.08680e-10	2.08831e+05	-1.18101e+07	3.27934e+02	1.76823e-02
8.85426e+01	2.35223e+03	4.26609e+01	2.10141e-09	1.09051e-10	2.98845e+05	-1.64777e+07	3.27936e+02	1.81363e-02
6.32447e+01	2.36043e+03	4.43101e+01	1.55903e-09	1.09431e-10	4.31533e+05	-2.29881e+07	3.27940e+02	1.87720e-02
4.51748e+01	2.36885e+03	4.66643e+01	1.17276e-09	1.09821e-10	6.31712e+05	-3.20679e+07	3.27940e+02	1.96992e-02
3.22677e+01	2.37776e+03	4.98977e+01	8.95731e-10	1.10234e-10	9.38553e+05	-4.47245e+07	3.27943e+02	2.09852e-02
2.30484e+01	2.38919e+03	5.42077e+01	6.95073e-10	1.10764e-10	1.41373e+06	-6.23099e+07	3.27944e+02	2.26887e-02
1.64631e+01	2.39989e+03	6.00662e+01	5.50137e-10	1.11260e-10	2.17339e+06	-8.68356e+07	3.27944e+02	2.50288e-02
1.17594e+01	2.41217e+03	6.57761e+01	4.30310e-10	1.11829e-10	3.29774e+06	-1.20936e+08	3.27945e+02	2.72684e-02
8.39955e+00	2.42644e+03	7.29009e+01	3.40658e-10	1.12491e-10	5.05614e+06	-1.68289e+08	3.27948e+02	3.00444e-02
5.99968e+00	2.44439e+03	7.94810e+01	2.65290e-10	1.13323e-10	7.60339e+06	-2.33838e+08	3.27947e+02	3.25157e-02
4.28548e+00	2.46658e+03	8.41856e+01	2.00709e-10	1.14352e-10	1.10717e+07	-3.24392e+08	3.27950e+02	3.41304e-02
3.06106e+00	2.48799e+03	8.46369e+01	1.44132e-10	1.15345e-10	1.53165e+07	-4.50245e+08	3.27954e+02	3.40181e-02
2.18647e+00	2.50751e+03	8.28474e+01	1.00775e-10	1.16249e-10	2.06656e+07	-6.25478e+08	3.27958e+02	3.30397e-02
1.56176e+00	2.52645e+03	7.80137e+01	6.77822e-11	1.17128e-10	2.68405e+07	-8.69223e+08	3.27965e+02	3.08788e-02
1.11555e+00	2.54188e+03	7.31988e+01	4.54277e-11	1.17843e-10	3.48353e+07	-1.20968e+09	3.27967e+02	2.87971e-02
7.96819e-01	2.55633e+03	6.84116e+01	3.03263e-11	1.18513e-10	4.50709e+07	-1.68416e+09	3.27978e+02	2.67616e-02
5.69156e-01	2.56934e+03	6.53339e+01	2.06871e-11	1.19116e-10	5.96562e+07	-2.34606e+09	3.27984e+02	2.54283e-02
4.06540e-01	2.58169e+03	6.27005e+01	1.41809e-11	1.19689e-10	7.93915e+07	-3.26895e+09	3.27990e+02	2.42866e-02
2.90386e-01	2.59284e+03	6.05895e+01	9.78819e-12	1.20205e-10	1.06489e+08	-4.55705e+09	3.27999e+02	2.33680e-02
2.07419e-01	2.60432e+03	5.94225e+01	6.85690e-12	1.20738e-10	1.44931e+08	-6.35190e+09	3.27999e+02	2.28169e-02
1.48156e-01	2.61501e+03	5.82133e+01	4.79812e-12	1.21233e-10	1.97157e+08	-8.85654e+09	3.28013e+02	2.22612e-02
1.05826e-01	2.62414e+03	5.71948e+01	3.36726e-12	1.21656e-10	2.69312e+08	-1.23563e+10	3.28018e+02	2.17956e-02
7.55898e-02	2.63634e+03	5.70619e+01	2.39960e-12	1.22222e-10	3.72691e+08	-1.72188e+10	3.28022e+02	2.16444e-02
5.39927e-02	2.64637e+03	5.66050e+01	1.70027e-12	1.22687e-10	5.13677e+08	-2.40152e+10	3.27997e+02	2.13896e-02
3.85662e-02	2.65752e+03	5.64793e+01	1.21179e-12	1.23204e-10	7.11548e+08	-3.34805e+10	3.27996e+02	2.12526e-02
2.75473e-02	2.66882e+03	5.71720e+01	8.76178e-13	1.23728e-10	9.99862e+08	-4.66740e+10	3.27961e+02	2.14223e-02
1.96766e-02	2.67886e+03	5.60845e+01	6.13936e-13	1.24193e-10	1.36293e+09	-6.50999e+10	3.28001e+02	2.09359e-02
1.00000e-02	2.70026e+03	5.75334e+01	3.20073e-13	1.25185e-10	2.70760e+09	-1.27078e+11	3.27987e+02	2.13066e-02
