PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.5995e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
4.28548e+00	1.49749e+03	3.02017e+01	7.20047e-11	6.94244e-11	1.07845e+07	-5.34727e+08	3.59958e+02	2.01682e-02
3.06106e+00	1.50290e+03	2.78648e+01	4.74522e-11	6.96753e-11	1.38307e+07	-7.45968e+08	3.59963e+02	1.85406e-02
2.18647e+00	1.50795e+03	2.59300e+01	3.15410e-11	6.99093e-11	1.78990e+07	-1.04091e+09	3.59969e+02	1.71955e-02
1.56176e+00	1.51276e+03	2.46143e+01	2.13861e-11	7.01325e-11	2.36367e+07	-1.45268e+09	3.59968e+02	1.62711e-02
1.11555e+00	1.51718e+03	2.36914e+01	1.47030e-11	7.03372e-11	3.16661e+07	-2.02788e+09	3.59971e+02	1.56154e-02
7.96819e-01	1.52152e+03	2.28600e+01	1.01336e-11	7.05384e-11	4.25339e+07	-2.83098e+09	3.59971e+02	1.50244e-02
5.69156e-01	1.52596e+03	2.25241e+01	7.13195e-12	7.07444e-11	5.83318e+07	-3.95186e+09	3.59971e+02	1.47606e-02
4.06540e-01	1.53000e+03	2.18352e+01	4.93844e-12	7.09313e-11	7.87511e+07	-5.51811e+09	3.59971e+02	1.42714e-02
2.90386e-01	1.53425e+03	2.16083e+01	3.49080e-12	7.11287e-11	1.08502e+08	-7.70395e+09	3.59968e+02	1.40839e-02
2.07419e-01	1.53690e+03	2.13209e+01	2.46027e-12	7.12516e-11	1.49367e+08	-1.07670e+10	3.60022e+02	1.38727e-02
1.48156e-01	1.53770e+03	2.09788e+01	1.72914e-12	7.12887e-11	2.05545e+08	-1.50660e+10	3.60036e+02	1.36430e-02
1.05826e-01	1.54300e+03	2.06830e+01	1.21769e-12	7.15344e-11	2.81762e+08	-2.10201e+10	3.59961e+02	1.34044e-02
7.55898e-02	1.54736e+03	2.08036e+01	8.74845e-13	7.17365e-11	3.94533e+08	-2.93452e+10	3.59936e+02	1.34445e-02
5.39927e-02	1.55031e+03	2.07512e+01	6.23316e-13	7.18730e-11	5.48867e+08	-4.10054e+10	3.59991e+02	1.33852e-02
3.85662e-02	1.55013e+03	2.06423e+01	4.42888e-13	7.18648e-11	7.64555e+08	-5.74142e+10	3.60003e+02	1.33165e-02
2.75473e-02	1.55119e+03	2.03481e+01	3.11841e-13	7.19140e-11	1.05369e+09	-8.03253e+10	3.60083e+02	1.31177e-02
1.96766e-02	1.55491e+03	2.08235e+01	2.27947e-13	7.20865e-11	1.50240e+09	-1.12186e+11	3.60001e+02	1.33921e-02
1.00000e-02	1.55991e+03	2.03184e+01	1.13036e-13	7.23180e-11	2.86610e+09	-2.20039e+11	3.59968e+02	1.30254e-02
