PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0798e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
7.96819e-01	3.84092e+03	1.71604e+02	7.60705e-11	1.78067e-10	5.00154e+07	-1.11947e+09	3.07959e+02	4.46779e-02
5.69156e-01	3.88131e+03	1.65728e+02	5.24755e-11	1.79939e-10	6.62352e+07	-1.55121e+09	3.07957e+02	4.26990e-02
4.06540e-01	3.91584e+03	1.59886e+02	3.61613e-11	1.81540e-10	8.79033e+07	-2.15288e+09	3.07954e+02	4.08306e-02
2.90386e-01	3.94433e+03	1.54407e+02	2.49444e-11	1.82861e-10	1.17153e+08	-2.99267e+09	3.07963e+02	3.91467e-02
2.07419e-01	3.97359e+03	1.51265e+02	1.74548e-11	1.84217e-10	1.58332e+08	-4.15923e+09	3.07965e+02	3.80677e-02
1.48156e-01	4.00385e+03	1.48514e+02	1.22410e-11	1.85620e-10	2.14372e+08	-5.77934e+09	3.07959e+02	3.70929e-02
1.05826e-01	4.02791e+03	1.45066e+02	8.54057e-12	1.86736e-10	2.89683e+08	-8.04336e+09	3.07978e+02	3.60152e-02
7.55898e-02	4.05482e+03	1.45885e+02	6.13484e-12	1.87983e-10	4.02453e+08	-1.11860e+10	3.07996e+02	3.59782e-02
5.39927e-02	4.08094e+03	1.46641e+02	4.40473e-12	1.89195e-10	5.59127e+08	-1.55602e+10	3.07987e+02	3.59331e-02
3.85662e-02	4.10589e+03	1.46177e+02	3.13629e-12	1.90351e-10	7.70869e+08	-2.16525e+10	3.08011e+02	3.56019e-02
2.75473e-02	4.12552e+03	1.46071e+02	2.23858e-12	1.91261e-10	1.06821e+09	-3.01697e+10	3.08001e+02	3.54067e-02
1.96766e-02	4.15246e+03	1.47810e+02	1.61802e-12	1.92510e-10	1.49370e+09	-4.19629e+10	3.08010e+02	3.55956e-02
1.00000e-02	4.20773e+03	1.49932e+02	8.34113e-13	1.95072e-10	2.90350e+09	-8.14842e+10	3.07993e+02	3.56326e-02
