PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9796e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.77969e+04	2.55041e+03	2.68318e+02	5.64203e-06	1.18238e-10	3.70566e+03	-3.52229e+04	2.97964e+02	1.05206e-01
2.69978e+04	2.60643e+03	2.63479e+02	3.95734e-06	1.20835e-10	4.88181e+03	-4.82927e+04	2.97963e+02	1.01088e-01
1.92842e+04	2.66119e+03	2.58417e+02	2.77237e-06	1.23374e-10	6.43525e+03	-6.62704e+04	2.97959e+02	9.71060e-02
1.37744e+04	2.71482e+03	2.53119e+02	1.93967e-06	1.25860e-10	8.48562e+03	-9.10122e+04	2.97958e+02	9.32361e-02
9.83886e+03	2.76739e+03	2.47779e+02	1.35625e-06	1.28297e-10	1.11991e+04	-1.25081e+05	2.97959e+02	8.95354e-02
7.02775e+03	2.81865e+03	2.42060e+02	9.46388e-07	1.30674e-10	1.47742e+04	-1.72037e+05	2.97953e+02	8.58780e-02
5.01983e+03	2.86882e+03	2.36194e+02	6.59609e-07	1.33000e-10	1.94945e+04	-2.36781e+05	2.97952e+02	8.23314e-02
3.58559e+03	2.91713e+03	2.29955e+02	4.58704e-07	1.35240e-10	2.57130e+04	-3.26186e+05	2.97948e+02	7.88291e-02
2.56114e+03	2.96178e+03	2.23594e+02	3.18583e-07	1.37310e-10	3.39724e+04	-4.50006e+05	2.97947e+02	7.54932e-02
1.82938e+03	3.00693e+03	2.17333e+02	2.21187e-07	1.39403e-10	4.48727e+04	-6.20842e+05	2.97944e+02	7.22773e-02
1.30670e+03	3.05077e+03	2.11448e+02	1.53713e-07	1.41435e-10	5.94016e+04	-8.57046e+05	2.97942e+02	6.93097e-02
9.33358e+02	3.09336e+03	2.05952e+02	1.06941e-07	1.43410e-10	7.88149e+04	-1.18378e+06	2.97942e+02	6.65788e-02
6.66685e+02	3.13459e+03	2.00838e+02	7.44896e-08	1.45321e-10	1.04823e+05	-1.63603e+06	2.97941e+02	6.40717e-02
4.76203e+02	3.17464e+03	1.95937e+02	5.19085e-08	1.47178e-10	1.39623e+05	-2.26222e+06	2.97939e+02	6.17195e-02
3.40145e+02	3.21306e+03	1.91238e+02	3.61882e-08	1.48959e-10	1.86297e+05	-3.13006e+06	2.97941e+02	5.95188e-02
2.42961e+02	3.25148e+03	1.88006e+02	2.54119e-08	1.50740e-10	2.50436e+05	-4.33118e+06	2.97939e+02	5.78218e-02
1.73543e+02	3.28894e+03	1.84904e+02	1.78519e-08	1.52477e-10	3.37076e+05	-5.99566e+06	2.97939e+02	5.62200e-02
1.23960e+02	3.32534e+03	1.81824e+02	1.25389e-08	1.54165e-10	4.54018e+05	-8.30346e+06	2.97939e+02	5.46782e-02
8.85426e+01	3.36120e+03	1.79278e+02	8.83098e-09	1.55827e-10	6.13515e+05	-1.15025e+07	2.97938e+02	5.33376e-02
6.32447e+01	3.39619e+03	1.77163e+02	6.23344e-09	1.57449e-10	8.31493e+05	-1.59395e+07	2.97938e+02	5.21654e-02
4.51748e+01	3.43108e+03	1.75380e+02	4.40763e-09	1.59066e-10	1.12918e+06	-2.20908e+07	2.97937e+02	5.11151e-02
3.22677e+01	3.46499e+03	1.74231e+02	3.12768e-09	1.60639e-10	1.54003e+06	-3.06271e+07	2.97937e+02	5.02832e-02
2.30484e+01	3.49934e+03	1.73826e+02	2.22887e-09	1.62231e-10	2.10914e+06	-4.24596e+07	2.97937e+02	4.96740e-02
1.64631e+01	3.53300e+03	1.75409e+02	1.60655e-09	1.63791e-10	2.92319e+06	-5.88773e+07	2.97935e+02	4.96488e-02
1.17594e+01	3.56482e+03	1.77238e+02	1.15950e-09	1.65267e-10	4.06160e+06	-8.16918e+07	2.97936e+02	4.97186e-02
8.39955e+00	3.59850e+03	1.81682e+02	8.48979e-10	1.66828e-10	5.71979e+06	-1.13289e+08	2.97935e+02	5.04883e-02
5.99968e+00	3.63324e+03	1.90167e+02	6.34734e-10	1.68439e-10	8.22057e+06	-1.57059e+08	2.97935e+02	5.23408e-02
4.28548e+00	3.66739e+03	1.97169e+02	4.70076e-10	1.70022e-10	1.17096e+07	-2.17802e+08	2.97937e+02	5.37628e-02
3.06106e+00	3.70570e+03	2.07713e+02	3.53724e-10	1.71798e-10	1.69107e+07	-3.01695e+08	2.97937e+02	5.60523e-02
2.18647e+00	3.74913e+03	2.20014e+02	2.67622e-10	1.73812e-10	2.44919e+07	-4.17354e+08	2.97938e+02	5.86838e-02
1.56176e+00	3.79509e+03	2.30210e+02	2.00018e-10	1.75942e-10	3.50059e+07	-5.77084e+08	2.97939e+02	6.06600e-02
1.11555e+00	3.84365e+03	2.36889e+02	1.47015e-10	1.78194e-10	4.91580e+07	-7.97615e+08	2.97941e+02	6.16313e-02
7.96819e-01	3.89349e+03	2.39249e+02	1.06057e-10	1.80504e-10	6.77402e+07	-1.10239e+09	2.97938e+02	6.14483e-02
5.69156e-01	3.94345e+03	2.43245e+02	7.70204e-11	1.82820e-10	9.39905e+07	-1.52376e+09	2.97936e+02	6.16835e-02
4.06540e-01	3.98605e+03	2.41416e+02	5.46007e-11	1.84795e-10	1.27838e+08	-2.11075e+09	2.97935e+02	6.05652e-02
2.90386e-01	4.02964e+03	2.43695e+02	3.93687e-11	1.86816e-10	1.76777e+08	-2.92311e+09	2.97932e+02	6.04757e-02
2.07419e-01	4.06459e+03	2.45679e+02	2.83495e-11	1.88436e-10	2.45231e+08	-4.05718e+09	2.97932e+02	6.04438e-02
1.48156e-01	4.09542e+03	2.46426e+02	2.03112e-11	1.89866e-10	3.39213e+08	-5.63748e+09	2.97952e+02	6.01711e-02
1.05826e-01	4.12870e+03	2.48313e+02	1.46191e-11	1.91408e-10	4.70853e+08	-7.82888e+09	2.97981e+02	6.01431e-02
7.55898e-02	4.15994e+03	2.57648e+02	1.08348e-11	1.92857e-10	6.73595e+08	-1.08758e+10	2.97986e+02	6.19355e-02
5.39927e-02	4.18700e+03	2.60114e+02	7.81319e-12	1.94111e-10	9.39770e+08	-1.51273e+10	2.98017e+02	6.21242e-02
3.85662e-02	4.21471e+03	2.65185e+02	5.68966e-12	1.95396e-10	1.32362e+09	-2.10369e+10	2.97994e+02	6.29190e-02
2.75473e-02	4.24403e+03	2.73286e+02	4.18818e-12	1.96755e-10	1.88302e+09	-2.92427e+10	2.98008e+02	6.43930e-02
1.96766e-02	4.26245e+03	2.78658e+02	3.05037e-12	1.97609e-10	2.66454e+09	-4.07577e+10	2.97993e+02	6.53751e-02
1.00000e-02	4.32607e+03	3.00936e+02	1.67418e-12	2.00559e-10	5.49367e+09	-7.89737e+10	2.98012e+02	6.95633e-02
