PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0995e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.73543e+02	3.31475e+03	9.01234e+01	8.70111e-09	1.53673e-10	1.62136e+05	-5.96338e+06	3.09949e+02	2.71886e-02
1.23960e+02	3.33334e+03	9.03322e+01	6.22948e-09	1.54535e-10	2.24986e+05	-8.30220e+06	3.09951e+02	2.70996e-02
8.85426e+01	3.35140e+03	9.04549e+01	4.45567e-09	1.55373e-10	3.12020e+05	-1.15605e+07	3.09951e+02	2.69901e-02
6.32447e+01	3.36931e+03	9.10981e+01	3.20526e-09	1.56203e-10	4.35269e+05	-1.60986e+07	3.09955e+02	2.70376e-02
4.51748e+01	3.38711e+03	9.21136e+01	2.31499e-09	1.57028e-10	6.09707e+05	-2.24195e+07	3.09959e+02	2.71954e-02
3.22677e+01	3.40520e+03	9.37551e+01	1.68303e-09	1.57867e-10	8.59578e+05	-3.12200e+07	3.09960e+02	2.75329e-02
2.30484e+01	3.42307e+03	9.63735e+01	1.23574e-09	1.58695e-10	1.22409e+06	-4.34783e+07	3.09964e+02	2.81541e-02
1.64631e+01	3.44081e+03	9.99631e+01	9.15547e-10	1.59517e-10	1.75919e+06	-6.05527e+07	3.09964e+02	2.90522e-02
1.17594e+01	3.46020e+03	1.05184e+02	6.88115e-10	1.60417e-10	2.56231e+06	-8.42919e+07	3.09967e+02	3.03981e-02
8.39955e+00	3.48219e+03	1.11816e+02	5.22503e-10	1.61436e-10	3.76502e+06	-1.17251e+08	3.09969e+02	3.21108e-02
5.99968e+00	3.50443e+03	1.20872e+02	4.03443e-10	1.62467e-10	5.62495e+06	-1.63084e+08	3.09971e+02	3.44912e-02
4.28548e+00	3.52948e+03	1.31210e+02	3.12821e-10	1.63629e-10	8.42593e+06	-2.26653e+08	3.09974e+02	3.71754e-02
3.06106e+00	3.55771e+03	1.41608e+02	2.41151e-10	1.64937e-10	1.25274e+07	-3.14733e+08	3.09980e+02	3.98032e-02
2.18647e+00	3.59119e+03	1.51806e+02	1.84656e-10	1.66489e-10	1.84487e+07	-4.36430e+08	3.09985e+02	4.22718e-02
1.56176e+00	3.62912e+03	1.57627e+02	1.36954e-10	1.68248e-10	2.62583e+07	-6.04556e+08	3.09988e+02	4.34339e-02
1.11555e+00	3.66636e+03	1.58280e+02	9.82296e-11	1.69974e-10	3.61686e+07	-8.37801e+08	3.09994e+02	4.31709e-02
7.96819e-01	3.70122e+03	1.54757e+02	6.86023e-11	1.71591e-10	4.85862e+07	-1.16201e+09	3.10000e+02	4.18123e-02
5.69156e-01	3.73598e+03	1.49912e+02	4.74677e-11	1.73202e-10	6.46801e+07	-1.61190e+09	3.10009e+02	4.01267e-02
4.06540e-01	3.76459e+03	1.43732e+02	3.25078e-11	1.74528e-10	8.55173e+07	-2.23984e+09	3.10016e+02	3.81800e-02
2.90386e-01	3.79325e+03	1.39863e+02	2.25948e-11	1.75857e-10	1.14759e+08	-3.11240e+09	3.10009e+02	3.68716e-02
2.07419e-01	3.81878e+03	1.35570e+02	1.56438e-11	1.77040e-10	1.53672e+08	-4.32866e+09	3.10013e+02	3.55010e-02
1.48156e-01	3.84263e+03	1.32795e+02	1.09453e-11	1.78146e-10	2.08140e+08	-6.02289e+09	3.10027e+02	3.45582e-02
1.05826e-01	3.86435e+03	1.31767e+02	7.75760e-12	1.79153e-10	2.85911e+08	-8.38494e+09	3.10036e+02	3.40981e-02
7.55898e-02	3.89047e+03	1.31547e+02	5.53191e-12	1.80364e-10	3.94268e+08	-1.16603e+10	3.10024e+02	3.38128e-02
5.39927e-02	3.91866e+03	1.31572e+02	3.95212e-12	1.81671e-10	5.44173e+08	-1.62073e+10	3.10000e+02	3.35759e-02
3.85662e-02	3.94193e+03	1.31514e+02	2.82168e-12	1.82750e-10	7.52549e+08	-2.25566e+10	3.10003e+02	3.33628e-02
2.75473e-02	3.96790e+03	1.31871e+02	2.02096e-12	1.83954e-10	1.04266e+09	-3.13728e+10	3.09992e+02	3.32344e-02
1.96766e-02	3.98841e+03	1.31614e+02	1.44073e-12	1.84905e-10	1.44196e+09	-4.36967e+10	3.10006e+02	3.29992e-02
1.00000e-02	4.03479e+03	1.31855e+02	7.33541e-13	1.87055e-10	2.77756e+09	-8.49940e+10	3.10002e+02	3.26795e-02
