PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.3396e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.00000e+06	1.83403e+03	1.85378e+02	3.09391e-04	8.50267e-11	6.24280e+01	-6.17631e+02	3.34033e+02	1.01077e-01
2.14286e+06	1.85113e+03	1.48818e+02	1.77410e-04	8.58192e-11	6.91295e+01	-8.59894e+02	3.34032e+02	8.03931e-02
1.53061e+06	1.86976e+03	1.22319e+02	1.04157e-04	8.66830e-11	7.81402e+01	-1.19445e+03	3.34026e+02	6.54197e-02
1.09329e+06	1.88671e+03	1.03370e+02	6.28724e-05	8.74688e-11	9.09111e+01	-1.65931e+03	3.34026e+02	5.47884e-02
7.80925e+05	1.89962e+03	8.91638e+01	3.87371e-05	8.80674e-11	1.08383e+02	-2.30909e+03	3.34018e+02	4.69377e-02
5.57803e+05	1.91325e+03	7.77535e+01	2.41285e-05	8.86990e-11	1.30513e+02	-3.21147e+03	3.34010e+02	4.06396e-02
3.98431e+05	1.92541e+03	6.88591e+01	1.52631e-05	8.92632e-11	1.59837e+02	-4.46930e+03	3.34009e+02	3.57632e-02
2.84594e+05	1.93694e+03	6.17717e+01	9.78011e-06	8.97976e-11	1.98409e+02	-6.22141e+03	3.34003e+02	3.18914e-02
2.03281e+05	1.94751e+03	5.59053e+01	6.32236e-06	9.02877e-11	2.48719e+02	-8.66436e+03	3.34001e+02	2.87060e-02
1.45201e+05	1.95767e+03	5.11423e+01	4.13122e-06	9.07584e-11	3.15289e+02	-1.20689e+04	3.34000e+02	2.61241e-02
1.03715e+05	1.96690e+03	4.70778e+01	2.71635e-06	9.11866e-11	4.02562e+02	-1.68190e+04	3.33996e+02	2.39350e-02
7.40820e+04	1.97550e+03	4.37145e+01	1.80164e-06	9.15853e-11	5.18820e+02	-2.34460e+04	3.33991e+02	2.21283e-02
5.29157e+04	1.98387e+03	4.09441e+01	1.20533e-06	9.19732e-11	6.74631e+02	-3.26880e+04	3.33986e+02	2.06385e-02
3.77969e+04	1.99235e+03	3.86812e+01	8.13365e-07	9.23665e-11	8.84746e+02	-4.55707e+04	3.33953e+02	1.94148e-02
2.69978e+04	1.99981e+03	3.68229e+01	5.53065e-07	9.27123e-11	1.17040e+03	-6.35634e+04	3.33953e+02	1.84132e-02
1.92842e+04	2.00692e+03	3.52450e+01	3.78118e-07	9.30417e-11	1.55731e+03	-8.86764e+04	3.33952e+02	1.75618e-02
1.37744e+04	2.01367e+03	3.39133e+01	2.59880e-07	9.33545e-11	2.08388e+03	-1.23734e+05	3.33950e+02	1.68416e-02
9.83886e+03	2.02042e+03	3.28046e+01	1.79559e-07	9.36677e-11	2.80326e+03	-1.72652e+05	3.33950e+02	1.62365e-02
7.02775e+03	2.02662e+03	3.19828e+01	1.25044e-07	9.39552e-11	3.80293e+03	-2.40976e+05	3.33949e+02	1.57813e-02
5.01983e+03	2.03292e+03	3.13490e+01	8.75470e-08	9.42471e-11	5.18637e+03	-3.36326e+05	3.33948e+02	1.54207e-02
3.58559e+03	2.03920e+03	3.10510e+01	6.19392e-08	9.45384e-11	7.14770e+03	-4.69408e+05	3.33948e+02	1.52270e-02
2.56114e+03	2.04529e+03	3.09890e+01	4.41538e-08	9.48207e-11	9.92743e+03	-6.55217e+05	3.33951e+02	1.51514e-02
1.82938e+03	2.05141e+03	3.11367e+01	3.16888e-08	9.51045e-11	1.38814e+04	-9.14566e+05	3.33953e+02	1.51782e-02
1.30670e+03	2.05782e+03	3.14419e+01	2.28568e-08	9.54016e-11	1.95024e+04	-1.27640e+06	3.33953e+02	1.52792e-02
9.33358e+02	2.06437e+03	3.19125e+01	1.65706e-08	9.57054e-11	2.75362e+04	-1.78128e+06	3.33952e+02	1.54587e-02
6.66685e+02	2.07099e+03	3.24323e+01	1.20289e-08	9.60122e-11	3.89284e+04	-2.48580e+06	3.33952e+02	1.56603e-02
4.76203e+02	2.07787e+03	3.29548e+01	8.73053e-09	9.63309e-11	5.50116e+04	-3.46859e+06	3.33953e+02	1.58599e-02
3.40145e+02	2.08477e+03	3.34025e+01	6.32082e-09	9.66509e-11	7.75461e+04	-4.83992e+06	3.33957e+02	1.60222e-02
2.42961e+02	2.09146e+03	3.39487e+01	4.58869e-09	9.69610e-11	1.09634e+05	-6.75418e+06	3.33955e+02	1.62321e-02
1.73543e+02	2.09849e+03	3.45274e+01	3.33351e-09	9.72871e-11	1.55059e+05	-9.42409e+06	3.33956e+02	1.64534e-02
1.23960e+02	2.10538e+03	3.55164e+01	2.44928e-09	9.76062e-11	2.21839e+05	-1.31504e+07	3.33960e+02	1.68694e-02
8.85426e+01	2.11237e+03	3.70026e+01	1.82269e-09	9.79306e-11	3.21424e+05	-1.83492e+07	3.33962e+02	1.75171e-02
6.32447e+01	2.11950e+03	3.90350e+01	1.37343e-09	9.82611e-11	4.71506e+05	-2.56016e+07	3.33961e+02	1.84171e-02
4.51748e+01	2.12719e+03	4.19204e+01	1.05354e-09	9.86177e-11	7.03750e+05	-3.57109e+07	3.33961e+02	1.97069e-02
3.22677e+01	2.13534e+03	4.57919e+01	8.22026e-10	9.89953e-11	1.06797e+06	-4.98010e+07	3.33960e+02	2.14448e-02
2.30484e+01	2.14481e+03	5.08283e+01	6.51740e-10	9.94345e-11	1.64481e+06	-6.94063e+07	3.33956e+02	2.36983e-02
1.64631e+01	2.15605e+03	5.67363e+01	5.19639e-10	9.99555e-11	2.54333e+06	-9.66498e+07	3.33953e+02	2.63149e-02
1.17594e+01	2.16936e+03	6.28671e+01	4.11279e-10	1.00573e-10	3.89656e+06	-1.34459e+08	3.33948e+02	2.89795e-02
8.39955e+00	2.18452e+03	6.80741e+01	3.18102e-10	1.01275e-10	5.82459e+06	-1.86913e+08	3.33946e+02	3.11621e-02
5.99968e+00	2.20230e+03	7.15171e+01	2.38708e-10	1.02100e-10	8.42833e+06	-2.59543e+08	3.33942e+02	3.24738e-02
4.28548e+00	2.22200e+03	7.20621e+01	1.71805e-10	1.03013e-10	1.16798e+07	-3.60141e+08	3.33931e+02	3.24312e-02
3.06106e+00	2.23999e+03	6.98227e+01	1.18904e-10	1.03847e-10	1.55913e+07	-5.00187e+08	3.33902e+02	3.11710e-02
2.18647e+00	2.25614e+03	6.54551e+01	7.96190e-11	1.04596e-10	2.01732e+07	-6.95340e+08	3.33903e+02	2.90120e-02
1.56176e+00	2.26972e+03	6.09904e+01	5.29915e-11	1.05225e-10	2.60053e+07	-9.67768e+08	3.33901e+02	2.68714e-02
1.11555e+00	2.28086e+03	5.76039e+01	3.57494e-11	1.05742e-10	3.40534e+07	-1.34837e+09	3.33904e+02	2.52553e-02
7.96819e-01	2.29174e+03	5.43064e+01	2.40735e-11	1.06246e-10	4.45235e+07	-1.87890e+09	3.33913e+02	2.36966e-02
5.69156e-01	2.30231e+03	5.18172e+01	1.64072e-11	1.06736e-10	5.89342e+07	-2.61853e+09	3.33915e+02	2.25066e-02
4.06540e-01	2.31216e+03	4.98909e+01	1.12838e-11	1.07193e-10	7.87684e+07	-3.65047e+09	3.33918e+02	2.15776e-02
2.90386e-01	2.32186e+03	4.83842e+01	7.81643e-12	1.07643e-10	1.06057e+08	-5.08946e+09	3.33918e+02	2.08386e-02
2.07419e-01	2.33097e+03	4.75827e+01	5.49068e-12	1.08065e-10	1.44884e+08	-7.09753e+09	3.33920e+02	2.04133e-02
1.48156e-01	2.33988e+03	4.67141e+01	3.85032e-12	1.08478e-10	1.97624e+08	-9.89888e+09	3.33928e+02	1.99643e-02
1.05826e-01	2.34782e+03	4.59734e+01	2.70662e-12	1.08846e-10	2.70454e+08	-1.38118e+10	3.33969e+02	1.95814e-02
7.55898e-02	2.35432e+03	4.61251e+01	1.93968e-12	1.09147e-10	3.77789e+08	-1.92831e+10	3.33995e+02	1.95917e-02
5.39927e-02	2.36387e+03	4.60396e+01	1.38292e-12	1.09590e-10	5.23669e+08	-2.68874e+10	3.34012e+02	1.94764e-02
3.85662e-02	2.37030e+03	4.52782e+01	9.71462e-13	1.09888e-10	7.17115e+08	-3.75407e+10	3.33977e+02	1.91023e-02
2.75473e-02	2.38289e+03	4.56446e+01	6.99517e-13	1.10472e-10	1.00142e+09	-5.22793e+10	3.34019e+02	1.91551e-02
