PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.6997e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.56114e+03	4.30400e+02	1.71706e+01	2.44651e-08	1.99536e-11	1.24048e+05	-3.10940e+06	2.69955e+02	3.98945e-02
1.82938e+03	4.33805e+02	1.73020e+01	1.76088e-08	2.01114e-11	1.72260e+05	-4.31899e+06	2.69956e+02	3.98842e-02
1.30670e+03	4.37312e+02	1.75784e+01	1.27787e-08	2.02740e-11	2.41097e+05	-5.99796e+06	2.69958e+02	4.01965e-02
9.33358e+02	4.41033e+02	1.79325e+01	9.31145e-09	2.04465e-11	3.38536e+05	-8.32599e+06	2.69958e+02	4.06602e-02
6.66685e+02	4.44878e+02	1.82886e+01	6.78312e-09	2.06248e-11	4.75026e+05	-1.15552e+07	2.69960e+02	4.11092e-02
4.76203e+02	4.48854e+02	1.86280e+01	4.93500e-09	2.08091e-11	6.65407e+05	-1.60335e+07	2.69961e+02	4.15011e-02
3.40145e+02	4.52895e+02	1.89045e+01	3.57733e-09	2.09964e-11	9.28587e+05	-2.22461e+07	2.69964e+02	4.17415e-02
2.42961e+02	4.57004e+02	1.91596e+01	2.58972e-09	2.11869e-11	1.29396e+06	-3.08640e+07	2.69966e+02	4.19244e-02
1.73543e+02	4.61129e+02	1.94066e+01	1.87364e-09	2.13781e-11	1.80219e+06	-4.28226e+07	2.69967e+02	4.20849e-02
1.23960e+02	4.65286e+02	1.96042e+01	1.35194e-09	2.15709e-11	2.50341e+06	-5.94158e+07	2.69969e+02	4.21337e-02
8.85426e+01	4.69505e+02	1.97594e+01	9.73321e-10	2.17665e-11	3.46932e+06	-8.24348e+07	2.69970e+02	4.20857e-02
6.32447e+01	4.73733e+02	1.99109e+01	7.00557e-10	2.19625e-11	4.80733e+06	-1.14379e+08	2.69972e+02	4.20297e-02
4.51748e+01	4.77970e+02	2.00665e+01	5.04310e-10	2.21589e-11	6.66319e+06	-1.58712e+08	2.69974e+02	4.19828e-02
3.22677e+01	4.82157e+02	2.02037e+01	3.62684e-10	2.23530e-11	9.22990e+06	-2.20269e+08	2.69974e+02	4.19028e-02
2.30484e+01	4.86346e+02	2.04381e+01	2.62065e-10	2.25472e-11	1.28474e+07	-3.05718e+08	2.69976e+02	4.20238e-02
1.64631e+01	4.90578e+02	2.06556e+01	1.89182e-10	2.27435e-11	1.78654e+07	-4.24309e+08	2.69977e+02	4.21046e-02
1.17594e+01	4.94793e+02	2.11534e+01	1.38386e-10	2.29389e-11	2.51783e+07	-5.88940e+08	2.69980e+02	4.27519e-02
8.39955e+00	4.98992e+02	2.18534e+01	1.02119e-10	2.31335e-11	3.58028e+07	-8.17506e+08	2.69979e+02	4.37952e-02
5.99968e+00	5.03575e+02	2.26128e+01	7.54763e-11	2.33460e-11	5.09207e+07	-1.13398e+09	2.69985e+02	4.49044e-02
4.28548e+00	5.08187e+02	2.35963e+01	5.62565e-11	2.35598e-11	7.30354e+07	-1.57294e+09	2.69996e+02	4.64323e-02
3.06106e+00	5.13246e+02	2.48781e+01	4.23661e-11	2.37943e-11	1.05669e+08	-2.17999e+09	2.69998e+02	4.84721e-02
2.18647e+00	5.18689e+02	2.61033e+01	3.17518e-11	2.40467e-11	1.51954e+08	-3.01942e+09	2.70004e+02	5.03256e-02
1.56176e+00	5.24551e+02	2.72906e+01	2.37115e-11	2.43184e-11	2.17431e+08	-4.17921e+09	2.70006e+02	5.20267e-02
1.11555e+00	5.30876e+02	2.78249e+01	1.72684e-11	2.46117e-11	3.02998e+08	-5.78095e+09	2.70005e+02	5.24132e-02
7.96819e-01	5.36907e+02	2.82784e+01	1.25356e-11	2.48913e-11	4.21469e+08	-8.00221e+09	2.70006e+02	5.26691e-02
5.69156e-01	5.42457e+02	2.84231e+01	8.99980e-12	2.51486e-11	5.81020e+08	-1.10888e+10	2.70008e+02	5.23970e-02
4.06540e-01	5.48191e+02	2.88819e+01	6.53219e-12	2.54144e-11	8.09331e+08	-1.53615e+10	2.70010e+02	5.26858e-02
2.90386e-01	5.53755e+02	2.95811e+01	4.77880e-12	2.56724e-11	1.13720e+09	-2.12883e+10	2.70014e+02	5.34191e-02
2.07419e-01	5.58965e+02	3.08164e+01	3.55597e-12	2.59139e-11	1.62749e+09	-2.95204e+10	2.70022e+02	5.51311e-02
1.48156e-01	5.64142e+02	3.26610e+01	2.69202e-12	2.61539e-11	2.37002e+09	-4.09365e+10	2.70031e+02	5.78950e-02
1.05826e-01	5.69422e+02	3.49454e+01	2.05736e-12	2.63987e-11	3.48313e+09	-5.67562e+10	2.70040e+02	6.13699e-02
7.55898e-02	5.74564e+02	3.78350e+01	1.59106e-12	2.66371e-11	5.18259e+09	-7.87030e+10	2.70035e+02	6.58500e-02
5.39927e-02	5.80353e+02	4.13873e+01	1.24317e-12	2.69055e-11	7.77349e+09	-1.09004e+11	2.70016e+02	7.13140e-02
3.85662e-02	5.85656e+02	4.56808e+01	9.80100e-13	2.71513e-11	1.17836e+10	-1.51073e+11	2.69992e+02	7.79994e-02
2.75473e-02	5.91696e+02	5.02796e+01	7.70549e-13	2.74313e-11	1.77690e+10	-2.09108e+11	2.69978e+02	8.49754e-02
1.96766e-02	5.98502e+02	5.56273e+01	6.08931e-13	2.77468e-11	2.68622e+10	-2.89015e+11	2.70016e+02	9.29441e-02
1.00000e-02	6.14936e+02	7.10463e+01	3.95249e-13	2.85087e-11	6.36495e+10	-5.50914e+11	2.69992e+02	1.15534e-01
