PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9294e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.42961e+02	9.34325e+02	5.58869e+01	7.55397e-09	4.33158e-11	9.01361e+05	-1.50691e+07	2.92907e+02	5.98153e-02
1.73543e+02	9.45448e+02	5.63587e+01	5.44124e-09	4.38314e-11	1.24282e+06	-2.08490e+07	2.92907e+02	5.96106e-02
1.23960e+02	9.56923e+02	5.68739e+01	3.92213e-09	4.43634e-11	1.71403e+06	-2.88392e+07	2.92902e+02	5.94341e-02
8.85426e+01	9.68569e+02	5.72978e+01	2.82241e-09	4.49033e-11	2.35983e+06	-3.98908e+07	2.92903e+02	5.91572e-02
6.32447e+01	9.80049e+02	5.76466e+01	2.02828e-09	4.54355e-11	3.24658e+06	-5.51951e+07	2.92901e+02	5.88201e-02
4.51748e+01	9.91372e+02	5.79993e+01	1.45763e-09	4.59605e-11	4.46932e+06	-7.63933e+07	2.92901e+02	5.85041e-02
3.22677e+01	1.00287e+03	5.84722e+01	1.04965e-09	4.64934e-11	6.16442e+06	-1.05727e+08	2.92900e+02	5.83050e-02
2.30484e+01	1.01029e+03	5.86299e+01	7.51776e-10	4.68375e-11	8.52708e+06	-1.46935e+08	2.92902e+02	5.80328e-02
1.64631e+01	1.02178e+03	5.96859e+01	5.46655e-10	4.73703e-11	1.18806e+07	-2.03387e+08	2.92905e+02	5.84136e-02
1.17594e+01	1.03327e+03	6.11267e+01	3.99893e-10	4.79031e-11	1.66560e+07	-2.81550e+08	2.92908e+02	5.91582e-02
8.39955e+00	1.04522e+03	6.32072e+01	2.95360e-10	4.84570e-11	2.35603e+07	-3.89603e+08	2.92909e+02	6.04726e-02
5.99968e+00	1.05769e+03	6.57673e+01	2.19516e-10	4.90349e-11	3.35092e+07	-5.38904e+08	2.92911e+02	6.21803e-02
4.28548e+00	1.07056e+03	6.84224e+01	1.63128e-10	4.96317e-11	4.76298e+07	-7.45231e+08	2.92914e+02	6.39128e-02
3.06106e+00	1.08432e+03	7.13246e+01	1.21462e-10	5.02695e-11	6.77410e+07	-1.02984e+09	2.92917e+02	6.57784e-02
2.18647e+00	1.09881e+03	7.39371e+01	8.99363e-11	5.09413e-11	9.57159e+07	-1.42247e+09	2.92920e+02	6.72883e-02
1.56176e+00	1.11449e+03	7.58593e+01	6.59104e-11	5.16685e-11	1.33629e+08	-1.96323e+09	2.92924e+02	6.80661e-02
1.11555e+00	1.12914e+03	7.74217e+01	4.80485e-11	5.23476e-11	1.86000e+08	-2.71268e+09	2.92927e+02	6.85668e-02
7.96819e-01	1.14291e+03	7.91459e+01	3.50846e-11	5.29858e-11	2.59801e+08	-3.75166e+09	2.92933e+02	6.92495e-02
5.69156e-01	1.15750e+03	8.19128e+01	2.59366e-11	5.36621e-11	3.66931e+08	-5.18503e+09	2.92937e+02	7.07673e-02
4.06540e-01	1.17039e+03	8.50629e+01	1.92386e-11	5.42600e-11	5.21624e+08	-7.17710e+09	2.92944e+02	7.26790e-02
2.90386e-01	1.18290e+03	8.88506e+01	1.43537e-11	5.48397e-11	7.46481e+08	-9.93816e+09	2.92949e+02	7.51126e-02
2.07419e-01	1.19585e+03	9.47601e+01	1.09346e-11	5.54400e-11	1.08989e+09	-1.37541e+10	2.92952e+02	7.92410e-02
1.48156e-01	1.20674e+03	1.00017e+02	8.24374e-12	5.59449e-11	1.58063e+09	-1.90707e+10	2.92960e+02	8.28825e-02
1.05826e-01	1.21772e+03	1.06230e+02	6.25413e-12	5.64542e-11	2.30642e+09	-2.64387e+10	2.92981e+02	8.72364e-02
7.55898e-02	1.22892e+03	1.13413e+02	4.76930e-12	5.69734e-11	3.38174e+09	-3.66439e+10	2.93010e+02	9.22865e-02
5.39927e-02	1.24153e+03	1.21355e+02	3.64521e-12	5.75581e-11	4.95847e+09	-5.07281e+10	2.93008e+02	9.77460e-02
3.85662e-02	1.25078e+03	1.27044e+02	2.72578e-12	5.79867e-11	7.15485e+09	-7.04412e+10	2.93005e+02	1.01572e-01
2.75473e-02	1.26145e+03	1.37161e+02	2.10203e-12	5.84816e-11	1.06164e+10	-9.76376e+10	2.92992e+02	1.08733e-01
1.96766e-02	1.26784e+03	1.42639e+02	1.56142e-12	5.87775e-11	1.52887e+10	-1.35893e+11	2.92987e+02	1.12506e-01
1.00000e-02	1.30056e+03	1.74907e+02	9.73051e-13	6.02947e-11	3.48684e+10	-2.59273e+11	2.93015e+02	1.34485e-01
