PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0694e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.00000e+06	2.48704e+03	4.89624e+02	8.17172e-04	1.15300e-10	8.72037e+01	-4.42950e+02	3.06969e+02	1.96871e-01
2.14286e+06	2.56701e+03	4.29500e+02	5.12018e-04	1.19008e-10	1.01577e+02	-6.07101e+02	3.06964e+02	1.67315e-01
1.53061e+06	2.64308e+03	3.75678e+02	3.19897e-04	1.22534e-10	1.18227e+02	-8.31784e+02	3.06961e+02	1.42137e-01
1.09329e+06	2.70876e+03	3.31736e+02	2.01771e-04	1.25579e-10	1.39869e+02	-1.14209e+03	3.06961e+02	1.22468e-01
7.80925e+05	2.76391e+03	2.95728e+02	1.28479e-04	1.28136e-10	1.68254e+02	-1.57252e+03	3.06958e+02	1.06996e-01
5.57803e+05	2.81518e+03	2.65497e+02	8.23892e-05	1.30513e-10	2.04359e+02	-2.16690e+03	3.06956e+02	9.43091e-02
3.98431e+05	2.86172e+03	2.40605e+02	5.33319e-05	1.32671e-10	2.51368e+02	-2.98974e+03	3.06952e+02	8.40771e-02
2.84594e+05	2.90492e+03	2.19948e+02	3.48236e-05	1.34674e-10	3.12619e+02	-4.12886e+03	3.06949e+02	7.57155e-02
2.03281e+05	2.94279e+03	2.02516e+02	2.29027e-05	1.36429e-10	3.93066e+02	-5.71169e+03	3.06949e+02	6.88178e-02
1.45201e+05	2.98013e+03	1.88160e+02	1.51993e-05	1.38160e-10	4.98921e+02	-7.90206e+03	3.06946e+02	6.31381e-02
1.03715e+05	3.01525e+03	1.75939e+02	1.01515e-05	1.39788e-10	6.38366e+02	-1.09404e+04	3.06946e+02	5.83496e-02
7.40820e+04	3.04881e+03	1.65439e+02	6.81835e-06	1.41344e-10	8.22356e+02	-1.51549e+04	3.06943e+02	5.42634e-02
5.29157e+04	3.08097e+03	1.56473e+02	4.60632e-06	1.42835e-10	1.06668e+03	-2.10030e+04	3.06941e+02	5.07869e-02
3.77969e+04	3.11143e+03	1.48486e+02	3.12227e-06	1.44247e-10	1.38993e+03	-2.91251e+04	3.06938e+02	4.77227e-02
2.69978e+04	3.14060e+03	1.41522e+02	2.12560e-06	1.45600e-10	1.82080e+03	-4.04064e+04	3.06934e+02	4.50621e-02
1.92842e+04	3.16860e+03	1.35396e+02	1.45256e-06	1.46898e-10	2.39635e+03	-5.60805e+04	3.06934e+02	4.27305e-02
1.37744e+04	3.19553e+03	1.29855e+02	9.95088e-07	1.48146e-10	3.16415e+03	-7.78646e+04	3.06932e+02	4.06366e-02
9.83886e+03	3.22151e+03	1.24972e+02	6.84049e-07	1.49351e-10	4.19536e+03	-1.08147e+05	3.06931e+02	3.87931e-02
7.02775e+03	3.24666e+03	1.20683e+02	4.71835e-07	1.50517e-10	5.58506e+03	-1.50252e+05	3.06929e+02	3.71713e-02
5.01983e+03	3.27069e+03	1.16841e+02	3.26298e-07	1.51631e-10	7.46014e+03	-2.08829e+05	3.06929e+02	3.57237e-02
3.58559e+03	3.29384e+03	1.13309e+02	2.26024e-07	1.52704e-10	9.98754e+03	-2.90333e+05	3.06928e+02	3.44003e-02
2.56114e+03	3.31640e+03	1.10291e+02	1.57146e-07	1.53750e-10	1.34266e+04	-4.03732e+05	3.06928e+02	3.32564e-02
1.82938e+03	3.33875e+03	1.07952e+02	1.09866e-07	1.54786e-10	1.81542e+04	-5.61474e+05	3.06925e+02	3.23331e-02
1.30670e+03	3.36028e+03	1.05914e+02	7.69945e-08	1.55784e-10	2.46189e+04	-7.81069e+05	3.06925e+02	3.15195e-02
9.33358e+02	3.38156e+03	1.04402e+02	5.42109e-08	1.56771e-10	3.35495e+04	-1.08666e+06	3.06926e+02	3.08740e-02
6.66685e+02	3.40254e+03	1.03308e+02	3.83164e-08	1.57744e-10	4.59071e+04	-1.51199e+06	3.06926e+02	3.03621e-02
4.76203e+02	3.42325e+03	1.02481e+02	2.71496e-08	1.58704e-10	6.29876e+04	-2.10403e+06	3.06925e+02	2.99367e-02
3.40145e+02	3.44396e+03	1.02093e+02	1.93193e-08	1.59664e-10	8.67976e+04	-2.92798e+06	3.06926e+02	2.96442e-02
2.42961e+02	3.46458e+03	1.02208e+02	1.38150e-08	1.60620e-10	1.20210e+05	-4.07481e+06	3.06925e+02	2.95009e-02
1.73543e+02	3.48767e+03	1.02697e+02	9.91508e-09	1.61690e-10	1.66869e+05	-5.66698e+06	3.06925e+02	2.94458e-02
1.23960e+02	3.51042e+03	1.03377e+02	7.12911e-09	1.62745e-10	2.32126e+05	-7.88236e+06	3.06925e+02	2.94487e-02
8.85426e+01	3.53010e+03	1.03855e+02	5.11573e-09	1.63657e-10	3.22847e+05	-1.09738e+07	3.06927e+02	2.94197e-02
6.32447e+01	3.55092e+03	1.04439e+02	3.67465e-09	1.64622e-10	4.49214e+05	-1.52733e+07	3.06925e+02	2.94118e-02
4.51748e+01	3.57212e+03	1.05603e+02	2.65401e-09	1.65605e-10	6.28378e+05	-2.12555e+07	3.06925e+02	2.95631e-02
3.22677e+01	3.59273e+03	1.07222e+02	1.92477e-09	1.66561e-10	8.82980e+05	-2.95865e+07	3.06925e+02	2.98440e-02
