PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9694e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.01983e+03	2.47963e+03	2.18134e+02	6.09172e-07	1.14957e-10	2.40761e+04	-2.73684e+05	2.96934e+02	8.79704e-02
3.58559e+03	2.52382e+03	2.14574e+02	4.28023e-07	1.17006e-10	3.20216e+04	-3.76639e+05	2.96931e+02	8.50196e-02
2.56114e+03	2.56727e+03	2.10848e+02	3.00421e-07	1.19020e-10	4.25937e+04	-5.18619e+05	2.96928e+02	8.21292e-02
1.82938e+03	2.60979e+03	2.07013e+02	2.10684e-07	1.20991e-10	5.66801e+04	-7.14559e+05	2.96926e+02	7.93218e-02
1.30670e+03	2.65196e+03	2.03282e+02	1.47776e-07	1.22946e-10	7.54949e+04	-9.84883e+05	2.96926e+02	7.66536e-02
9.33358e+02	2.69289e+03	1.99653e+02	1.03670e-07	1.24844e-10	1.00712e+05	-1.35839e+06	2.96924e+02	7.41408e-02
6.66685e+02	2.73254e+03	1.96155e+02	7.27525e-08	1.26682e-10	1.34581e+05	-1.87479e+06	2.96924e+02	7.17847e-02
4.76203e+02	2.77154e+03	1.92752e+02	5.10646e-08	1.28490e-10	1.80028e+05	-2.58858e+06	2.96922e+02	6.95467e-02
3.40145e+02	2.80930e+03	1.89789e+02	3.59140e-08	1.30241e-10	2.41604e+05	-3.57628e+06	2.96923e+02	6.75572e-02
2.42961e+02	2.84651e+03	1.87107e+02	2.52904e-08	1.31966e-10	3.24883e+05	-4.94254e+06	2.96919e+02	6.57320e-02
1.73543e+02	2.88385e+03	1.85136e+02	1.78742e-08	1.33697e-10	4.38553e+05	-6.83133e+06	2.96924e+02	6.41973e-02
1.23960e+02	2.92006e+03	1.83066e+02	1.26246e-08	1.35375e-10	5.92260e+05	-9.44707e+06	2.96922e+02	6.26925e-02
8.85426e+01	2.95335e+03	1.81071e+02	8.91928e-09	1.36919e-10	8.01882e+05	-1.30791e+07	2.96921e+02	6.13104e-02
6.32447e+01	2.98871e+03	1.79601e+02	6.31921e-09	1.38558e-10	1.08749e+06	-1.80967e+07	2.96920e+02	6.00932e-02
4.51748e+01	3.02360e+03	1.78314e+02	4.48136e-09	1.40176e-10	1.47708e+06	-2.50463e+07	2.96919e+02	5.89739e-02
3.22677e+01	3.05781e+03	1.77334e+02	3.18338e-09	1.41762e-10	2.01101e+06	-3.46765e+07	2.96919e+02	5.79936e-02
2.30484e+01	3.09067e+03	1.76787e+02	2.26684e-09	1.43285e-10	2.74763e+06	-4.80353e+07	2.96917e+02	5.72002e-02
1.64631e+01	3.12383e+03	1.77722e+02	1.62773e-09	1.44822e-10	3.78549e+06	-6.65379e+07	2.96914e+02	5.68923e-02
1.17594e+01	3.15621e+03	1.79264e+02	1.17275e-09	1.46323e-10	5.23662e+06	-9.21985e+07	2.96916e+02	5.67973e-02
8.39955e+00	3.18977e+03	1.83459e+02	8.57284e-10	1.47879e-10	7.34517e+06	-1.27709e+08	2.96913e+02	5.75148e-02
5.99968e+00	3.22342e+03	1.88099e+02	6.27833e-10	1.49439e-10	1.03234e+07	-1.76910e+08	2.96915e+02	5.83540e-02
4.28548e+00	3.25828e+03	1.95138e+02	4.65232e-10	1.51056e-10	1.46717e+07	-2.44979e+08	2.96914e+02	5.98897e-02
3.06106e+00	3.29384e+03	2.02573e+02	3.44971e-10	1.52704e-10	2.08610e+07	-3.39202e+08	2.96914e+02	6.15004e-02
2.18647e+00	3.33432e+03	2.11576e+02	2.57359e-10	1.54581e-10	2.97602e+07	-4.69003e+08	2.96915e+02	6.34540e-02
1.56176e+00	3.37646e+03	2.18520e+02	1.89862e-10	1.56534e-10	4.19575e+07	-6.48305e+08	2.96915e+02	6.47187e-02
1.11555e+00	3.41898e+03	2.23623e+02	1.38782e-10	1.58506e-10	5.86211e+07	-8.96259e+08	2.96915e+02	6.54064e-02
7.96819e-01	3.45959e+03	2.27990e+02	1.01066e-10	1.60388e-10	8.17141e+07	-1.23995e+09	2.96917e+02	6.59009e-02
5.69156e-01	3.50344e+03	2.30279e+02	7.29147e-11	1.62421e-10	1.12677e+08	-1.71425e+09	2.96919e+02	6.57295e-02
4.06540e-01	3.54217e+03	2.36400e+02	5.34662e-11	1.64217e-10	1.58397e+08	-2.37339e+09	2.96920e+02	6.67387e-02
2.90386e-01	3.57359e+03	2.39667e+02	3.87179e-11	1.65674e-10	2.20874e+08	-3.29338e+09	2.96917e+02	6.70660e-02
2.07419e-01	3.60899e+03	2.47935e+02	2.86098e-11	1.67314e-10	3.13579e+08	-4.56451e+09	2.96921e+02	6.86993e-02
1.48156e-01	3.63313e+03	2.52415e+02	2.08048e-11	1.68434e-10	4.40974e+08	-6.34717e+09	2.96943e+02	6.94757e-02
1.05826e-01	3.65812e+03	2.57569e+02	1.51640e-11	1.69592e-10	6.21312e+08	-8.82419e+09	2.96959e+02	7.04101e-02
7.55898e-02	3.68487e+03	2.67775e+02	1.12606e-11	1.70833e-10	8.90935e+08	-1.22602e+10	2.96979e+02	7.26687e-02
5.39927e-02	3.70012e+03	2.68595e+02	8.06793e-12	1.71539e-10	1.24085e+09	-1.70938e+10	2.97013e+02	7.25908e-02
3.85662e-02	3.72489e+03	2.78697e+02	5.97955e-12	1.72688e-10	1.77805e+09	-2.37644e+10	2.97018e+02	7.48201e-02
2.75473e-02	3.74657e+03	2.87298e+02	4.40293e-12	1.73693e-10	2.53578e+09	-3.30684e+10	2.97007e+02	7.66830e-02
1.96766e-02	3.77109e+03	3.00003e+02	3.28402e-12	1.74830e-10	3.65740e+09	-4.59742e+10	2.97004e+02	7.95534e-02
1.00000e-02	3.82798e+03	3.27309e+02	1.82091e-12	1.77467e-10	7.61250e+09	-8.90305e+10	2.97004e+02	8.55044e-02
