PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.2196e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.58559e+03	2.52733e+03	5.17946e+01	1.03317e-07	1.17168e-10	7.76048e+03	-3.78675e+05	3.21953e+02	2.04938e-02
2.56114e+03	2.53759e+03	5.06085e+01	7.21083e-08	1.17644e-10	1.05305e+04	-5.28015e+05	3.21954e+02	1.99435e-02
1.82938e+03	2.54742e+03	4.99123e+01	5.07974e-08	1.18100e-10	1.44281e+04	-7.36378e+05	3.21955e+02	1.95933e-02
1.30670e+03	2.55730e+03	4.94646e+01	3.59584e-08	1.18558e-10	1.98639e+04	-1.02696e+06	3.21959e+02	1.93425e-02
9.33358e+02	2.56717e+03	4.91984e+01	2.55463e-08	1.19015e-10	2.74476e+04	-1.43222e+06	3.21961e+02	1.91644e-02
6.66685e+02	2.57699e+03	4.92218e+01	1.82560e-08	1.19471e-10	3.81527e+04	-1.99747e+06	3.21964e+02	1.91005e-02
4.76203e+02	2.58687e+03	4.93776e+01	1.30813e-08	1.19929e-10	5.31745e+04	-2.78578e+06	3.21964e+02	1.90878e-02
3.40145e+02	2.59679e+03	4.96764e+01	9.40034e-09	1.20388e-10	7.43233e+04	-3.88519e+06	3.21966e+02	1.91299e-02
2.42961e+02	2.60698e+03	5.01292e+01	6.77573e-09	1.20861e-10	1.04182e+05	-5.41799e+06	3.21968e+02	1.92289e-02
1.73543e+02	2.61711e+03	5.05398e+01	4.87945e-09	1.21331e-10	1.45912e+05	-7.55579e+06	3.21969e+02	1.93113e-02
1.23960e+02	2.62732e+03	5.10551e+01	3.52086e-09	1.21804e-10	2.04759e+05	-1.05370e+07	3.21973e+02	1.94324e-02
8.85426e+01	2.63751e+03	5.18977e+01	2.55640e-09	1.22276e-10	2.89143e+05	-1.46946e+07	3.21974e+02	1.96768e-02
6.32447e+01	2.64744e+03	5.30292e+01	1.86581e-09	1.22737e-10	4.10521e+05	-2.04950e+07	3.21977e+02	2.00303e-02
4.51748e+01	2.65741e+03	5.48562e+01	1.37864e-09	1.23199e-10	5.90062e+05	-2.85846e+07	3.21979e+02	2.06427e-02
3.22677e+01	2.66762e+03	5.75619e+01	1.03331e-09	1.23672e-10	8.60181e+05	-3.98638e+07	3.21981e+02	2.15780e-02
2.30484e+01	2.67846e+03	6.14097e+01	7.87419e-10	1.24175e-10	1.27430e+06	-5.55801e+07	3.21984e+02	2.29272e-02
1.64631e+01	2.69011e+03	6.60056e+01	6.04535e-10	1.24715e-10	1.90081e+06	-7.74692e+07	3.21986e+02	2.45364e-02
1.17594e+01	2.70332e+03	7.24743e+01	4.74130e-10	1.25327e-10	2.89312e+06	-1.07914e+08	3.21986e+02	2.68094e-02
8.39955e+00	2.71840e+03	8.00128e+01	3.73891e-10	1.26027e-10	4.42152e+06	-1.50219e+08	3.21989e+02	2.94337e-02
5.99968e+00	2.73592e+03	8.78504e+01	2.93225e-10	1.26838e-10	6.70864e+06	-2.08927e+08	3.21991e+02	3.21100e-02
4.28548e+00	2.75755e+03	9.53273e+01	2.27272e-10	1.27841e-10	1.00306e+07	-2.90155e+08	3.21993e+02	3.45696e-02
3.06106e+00	2.78090e+03	1.00161e+02	1.70569e-10	1.28924e-10	1.45065e+07	-4.02764e+08	3.21996e+02	3.60173e-02
2.18647e+00	2.80701e+03	1.01946e+02	1.24006e-10	1.30135e-10	2.02880e+07	-5.58613e+08	3.21996e+02	3.63184e-02
1.56176e+00	2.83153e+03	9.91282e+01	8.61275e-11	1.31271e-10	2.71444e+07	-7.75361e+08	3.21998e+02	3.50087e-02
1.11555e+00	2.85328e+03	9.45396e+01	5.86720e-11	1.32279e-10	3.56971e+07	-1.07737e+09	3.21998e+02	3.31337e-02
7.96819e-01	2.87230e+03	8.94515e+01	3.96530e-11	1.33161e-10	4.66679e+07	-1.49852e+09	3.22000e+02	3.11428e-02
5.69156e-01	2.89089e+03	8.45859e+01	2.67830e-11	1.34023e-10	6.09963e+07	-2.08467e+09	3.21999e+02	2.92595e-02
4.06540e-01	2.90669e+03	8.12042e+01	1.83659e-11	1.34756e-10	8.10981e+07	-2.90289e+09	3.22000e+02	2.79370e-02
2.90386e-01	2.92250e+03	7.78751e+01	1.25807e-11	1.35488e-10	1.07715e+08	-4.04235e+09	3.21994e+02	2.66467e-02
2.07419e-01	2.93446e+03	7.58323e+01	8.75046e-12	1.36043e-10	1.45658e+08	-5.63646e+09	3.21995e+02	2.58420e-02
1.48156e-01	2.94845e+03	7.43433e+01	6.12760e-12	1.36691e-10	1.98030e+08	-7.85386e+09	3.22000e+02	2.52144e-02
1.05826e-01	2.96206e+03	7.30295e+01	4.29951e-12	1.37322e-10	2.69854e+08	-1.09452e+10	3.21997e+02	2.46550e-02
7.55898e-02	2.97618e+03	7.25058e+01	3.04905e-12	1.37977e-10	3.71540e+08	-1.52508e+10	3.22006e+02	2.43620e-02
5.39927e-02	2.98969e+03	7.18862e+01	2.15929e-12	1.38604e-10	5.11068e+08	-2.12549e+10	3.22000e+02	2.40447e-02
3.85662e-02	3.00281e+03	7.20735e+01	1.54637e-12	1.39212e-10	7.11105e+08	-2.96269e+10	3.22013e+02	2.40020e-02
2.75473e-02	3.01584e+03	7.15255e+01	1.09615e-12	1.39816e-10	9.79474e+08	-4.12991e+10	3.22005e+02	2.37166e-02
1.96766e-02	3.02851e+03	7.11774e+01	7.79153e-13	1.40403e-10	1.35321e+09	-5.75774e+10	3.21984e+02	2.35024e-02
1.00000e-02	3.05601e+03	7.07329e+01	3.93505e-13	1.41678e-10	2.59867e+09	-1.12275e+11	3.22011e+02	2.31455e-02
