PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0596e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.00000e+06	2.46842e+03	5.07318e+02	8.46702e-04	1.14437e-10	9.14167e+01	-4.44800e+02	3.05980e+02	2.05523e-01
2.14286e+06	2.55335e+03	4.50377e+02	5.36907e-04	1.18375e-10	1.07332e+02	-6.08503e+02	3.05977e+02	1.76387e-01
1.53061e+06	2.63531e+03	3.98332e+02	3.39188e-04	1.22174e-10	1.25770e+02	-8.32078e+02	3.05974e+02	1.51152e-01
1.09329e+06	2.70782e+03	3.55534e+02	2.16246e-04	1.25536e-10	1.49676e+02	-1.13996e+03	3.05972e+02	1.31299e-01
7.80925e+05	2.76891e+03	3.19479e+02	1.38797e-04	1.28368e-10	1.80778e+02	-1.56679e+03	3.05970e+02	1.15381e-01
5.57803e+05	2.82640e+03	2.88636e+02	8.95696e-05	1.31033e-10	2.20074e+02	-2.15502e+03	3.05967e+02	1.02121e-01
3.98431e+05	2.87823e+03	2.62673e+02	5.82234e-05	1.33436e-10	2.70944e+02	-2.96887e+03	3.05966e+02	9.12618e-02
2.84594e+05	2.92413e+03	2.40137e+02	3.80201e-05	1.35564e-10	3.36507e+02	-4.09762e+03	3.05966e+02	8.21225e-02
2.03281e+05	2.96841e+03	2.21663e+02	2.50680e-05	1.37617e-10	4.22479e+02	-5.65765e+03	3.05962e+02	7.46739e-02
1.45201e+05	3.00993e+03	2.05679e+02	1.66145e-05	1.39542e-10	5.34266e+02	-7.81851e+03	3.05961e+02	6.83335e-02
1.03715e+05	3.04871e+03	1.92004e+02	1.10785e-05	1.41340e-10	6.81068e+02	-1.08142e+04	3.05962e+02	6.29788e-02
7.40820e+04	3.08526e+03	1.80080e+02	7.42179e-06	1.43034e-10	8.73708e+02	-1.49689e+04	3.05960e+02	5.83681e-02
5.29157e+04	3.12003e+03	1.69840e+02	4.99982e-06	1.44646e-10	1.12857e+03	-2.07321e+04	3.05960e+02	5.44355e-02
3.77969e+04	3.15311e+03	1.60723e+02	3.37959e-06	1.46180e-10	1.46449e+03	-2.87309e+04	3.05957e+02	5.09728e-02
2.69978e+04	3.18450e+03	1.52749e+02	2.29423e-06	1.47635e-10	1.91092e+03	-3.98386e+04	3.05957e+02	4.79666e-02
1.92842e+04	3.21461e+03	1.45763e+02	1.56379e-06	1.49031e-10	2.50594e+03	-5.52651e+04	3.05955e+02	4.53440e-02
1.37744e+04	3.24344e+03	1.39544e+02	1.06933e-06	1.50367e-10	3.29986e+03	-7.66991e+04	3.05957e+02	4.30234e-02
9.83886e+03	3.27122e+03	1.34005e+02	7.33490e-07	1.51655e-10	4.36214e+03	-1.06485e+05	3.05955e+02	4.09647e-02
7.02775e+03	3.29813e+03	1.29168e+02	5.05010e-07	1.52903e-10	5.79172e+03	-1.47884e+05	3.05954e+02	3.91639e-02
5.01983e+03	3.32377e+03	1.24521e+02	3.47744e-07	1.54091e-10	7.69760e+03	-2.05468e+05	3.05953e+02	3.74638e-02
3.58559e+03	3.34826e+03	1.20716e+02	2.40798e-07	1.55227e-10	1.02961e+04	-2.85580e+05	3.05952e+02	3.60533e-02
2.56114e+03	3.37257e+03	1.17480e+02	1.67389e-07	1.56354e-10	1.38279e+04	-3.96964e+05	3.05953e+02	3.48340e-02
1.82938e+03	3.39603e+03	1.14801e+02	1.16837e-07	1.57442e-10	1.86584e+04	-5.51951e+05	3.05951e+02	3.38045e-02
1.30670e+03	3.41910e+03	1.12596e+02	8.18517e-08	1.58511e-10	2.52769e+04	-7.67562e+05	3.05950e+02	3.29314e-02
9.33358e+02	3.44159e+03	1.10854e+02	5.75610e-08	1.59554e-10	3.43880e+04	-1.06762e+06	3.05950e+02	3.22101e-02
6.66685e+02	3.46355e+03	1.09471e+02	4.06022e-08	1.60572e-10	4.69434e+04	-1.48524e+06	3.05947e+02	3.16066e-02
4.76203e+02	3.48766e+03	1.08719e+02	2.88023e-08	1.61690e-10	6.43717e+04	-2.06502e+06	3.05951e+02	3.11725e-02
3.40145e+02	3.50952e+03	1.08326e+02	2.04987e-08	1.62703e-10	8.86811e+04	-2.87307e+06	3.05949e+02	3.08663e-02
2.42961e+02	3.53135e+03	1.08298e+02	1.46382e-08	1.63715e-10	1.22594e+05	-3.99749e+06	3.05948e+02	3.06677e-02
1.73543e+02	3.55398e+03	1.08724e+02	1.04969e-08	1.64764e-10	1.70118e+05	-5.56087e+06	3.05948e+02	3.05921e-02
1.23960e+02	3.57608e+03	1.09006e+02	7.51728e-09	1.65789e-10	2.35844e+05	-7.73715e+06	3.05952e+02	3.04820e-02
8.85426e+01	3.59874e+03	1.08956e+02	5.36702e-09	1.66839e-10	3.25891e+05	-1.07639e+07	3.05951e+02	3.02762e-02
6.32447e+01	3.62057e+03	1.09352e+02	3.84753e-09	1.67851e-10	4.52404e+05	-1.49787e+07	3.05952e+02	3.02031e-02
4.51748e+01	3.64246e+03	1.09632e+02	2.75526e-09	1.68866e-10	6.27381e+05	-2.08444e+07	3.05954e+02	3.00984e-02
3.22677e+01	3.66424e+03	1.11312e+02	1.99820e-09	1.69876e-10	8.81210e+05	-2.90082e+07	3.05953e+02	3.03780e-02
2.30484e+01	3.68565e+03	1.13689e+02	1.45776e-09	1.70868e-10	1.24540e+06	-4.03743e+07	3.05953e+02	3.08463e-02
1.64631e+01	3.70691e+03	1.17197e+02	1.07339e-09	1.71854e-10	1.77672e+06	-5.61972e+07	3.05955e+02	3.16158e-02
1.17594e+01	3.72949e+03	1.21498e+02	7.94847e-10	1.72901e-10	2.54741e+06	-7.81948e+07	3.05956e+02	3.25777e-02
8.39955e+00	3.75316e+03	1.27688e+02	5.96671e-10	1.73998e-10	3.70057e+06	-1.08772e+08	3.05959e+02	3.40214e-02
5.99968e+00	3.77748e+03	1.35826e+02	4.53358e-10	1.75126e-10	5.43956e+06	-1.51280e+08	3.05957e+02	3.59569e-02
4.28548e+00	3.80456e+03	1.45892e+02	3.47824e-10	1.76381e-10	8.06226e+06	-2.10247e+08	3.05959e+02	3.83466e-02
3.06106e+00	3.83492e+03	1.57361e+02	2.67977e-10	1.77789e-10	1.19799e+07	-2.91953e+08	3.05958e+02	4.10336e-02
2.18647e+00	3.86969e+03	1.70422e+02	2.07300e-10	1.79401e-10	1.78345e+07	-4.04959e+08	3.05959e+02	4.40403e-02
1.56176e+00	3.90802e+03	1.80505e+02	1.56831e-10	1.81178e-10	2.59242e+07	-5.61273e+08	3.05960e+02	4.61882e-02
1.11555e+00	3.95040e+03	1.88276e+02	1.16845e-10	1.83142e-10	3.70434e+07	-7.77245e+08	3.05961e+02	4.76599e-02
7.96819e-01	3.99524e+03	1.88972e+02	8.37697e-11	1.85221e-10	5.08924e+07	-1.07597e+09	3.05963e+02	4.72993e-02
5.69156e-01	4.03832e+03	1.86924e+02	5.91869e-11	1.87219e-10	6.89880e+07	-1.49042e+09	3.05969e+02	4.62875e-02
4.06540e-01	4.07805e+03	1.80887e+02	4.09110e-11	1.89060e-10	9.16681e+07	-2.06663e+09	3.05976e+02	4.43563e-02
2.90386e-01	4.11700e+03	1.75375e+02	2.83317e-11	1.90866e-10	1.22100e+08	-2.86634e+09	3.05973e+02	4.25978e-02
2.07419e-01	4.15376e+03	1.70638e+02	1.96903e-11	1.92570e-10	1.63413e+08	-3.97788e+09	3.05948e+02	4.10805e-02
1.48156e-01	4.18632e+03	1.66523e+02	1.37253e-11	1.94080e-10	2.19824e+08	-5.52629e+09	3.05948e+02	3.97779e-02
1.05826e-01	4.21218e+03	1.62048e+02	9.54033e-12	1.95279e-10	2.95846e+08	-7.69008e+09	3.05985e+02	3.84712e-02
7.55898e-02	4.24134e+03	1.61520e+02	6.79232e-12	1.96631e-10	4.07192e+08	-1.06924e+10	3.06011e+02	3.80822e-02
5.39927e-02	4.25995e+03	1.61393e+02	4.84785e-12	1.97493e-10	5.64664e+08	-1.49042e+10	3.06013e+02	3.78862e-02
3.85662e-02	4.29398e+03	1.60488e+02	3.44334e-12	1.99071e-10	7.73718e+08	-2.07014e+10	3.06026e+02	3.73752e-02
2.75473e-02	4.31843e+03	1.62724e+02	2.49379e-12	2.00204e-10	1.08587e+09	-2.88172e+10	3.05997e+02	3.76814e-02
1.96766e-02	4.34817e+03	1.63675e+02	1.79169e-12	2.01583e-10	1.50826e+09	-4.00682e+10	3.05980e+02	3.76422e-02
1.00000e-02	4.40954e+03	1.70642e+02	9.49324e-13	2.04428e-10	3.00830e+09	-7.77372e+10	3.05978e+02	3.86983e-02
