PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0393e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
7.96819e-01	4.18228e+03	2.09478e+02	9.28598e-11	1.93893e-10	5.14679e+07	-1.02757e+09	3.03909e+02	5.00871e-02
5.69156e-01	4.22928e+03	2.07922e+02	6.58356e-11	1.96072e-10	6.99454e+07	-1.42274e+09	3.03914e+02	4.91624e-02
4.06540e-01	4.27001e+03	2.02863e+02	4.58813e-11	1.97960e-10	9.37422e+07	-1.97315e+09	3.03924e+02	4.75088e-02
2.90386e-01	4.30939e+03	1.96834e+02	3.17984e-11	1.99785e-10	1.25043e+08	-2.73764e+09	3.03929e+02	4.56757e-02
2.07419e-01	4.34731e+03	1.90860e+02	2.20237e-11	2.01544e-10	1.66825e+08	-3.79986e+09	3.03942e+02	4.39029e-02
1.48156e-01	4.38100e+03	1.86572e+02	1.53778e-11	2.03105e-10	2.24835e+08	-5.27949e+09	3.03964e+02	4.25865e-02
1.05826e-01	4.41408e+03	1.83550e+02	1.08062e-11	2.04639e-10	3.05074e+08	-7.33652e+09	3.03964e+02	4.15829e-02
7.55898e-02	4.44341e+03	1.82744e+02	7.68484e-12	2.05998e-10	4.19648e+08	-1.02037e+10	3.04010e+02	4.11269e-02
5.39927e-02	4.47550e+03	1.83261e+02	5.50471e-12	2.07487e-10	5.80758e+08	-1.41830e+10	3.03993e+02	4.09475e-02
3.85662e-02	4.50968e+03	1.83467e+02	3.93635e-12	2.09071e-10	8.01700e+08	-1.97061e+10	3.03988e+02	4.06828e-02
2.75473e-02	4.54108e+03	1.85357e+02	2.84064e-12	2.10527e-10	1.11830e+09	-2.73975e+10	3.04005e+02	4.08177e-02
1.96766e-02	4.56962e+03	1.85317e+02	2.02860e-12	2.11850e-10	1.54583e+09	-3.81177e+10	3.04002e+02	4.05541e-02
1.00000e-02	4.63697e+03	1.89156e+02	1.05232e-12	2.14972e-10	3.01510e+09	-7.39121e+10	3.04010e+02	4.07930e-02
