PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0094e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.30484e+01	3.90608e+03	1.51376e+02	1.94100e-09	1.81088e-10	1.47556e+06	-3.80750e+07	3.00918e+02	3.87540e-02
1.64631e+01	3.93428e+03	1.53793e+02	1.40857e-09	1.82395e-10	2.06872e+06	-5.29214e+07	3.00921e+02	3.90904e-02
1.17594e+01	3.96428e+03	1.58868e+02	1.03932e-09	1.83786e-10	2.94645e+06	-7.35237e+07	3.00920e+02	4.00749e-02
8.39955e+00	3.99431e+03	1.65065e+02	7.71329e-10	1.85178e-10	4.22130e+06	-1.02149e+08	3.00918e+02	4.13250e-02
5.99968e+00	4.02701e+03	1.74022e+02	5.80848e-10	1.86694e-10	6.12879e+06	-1.41825e+08	3.00915e+02	4.32139e-02
4.28548e+00	4.05936e+03	1.84743e+02	4.40451e-10	1.88194e-10	8.96245e+06	-1.96932e+08	3.00912e+02	4.55104e-02
3.06106e+00	4.09642e+03	1.98378e+02	3.37826e-10	1.89912e-10	1.32271e+07	-2.73135e+08	3.00911e+02	4.84270e-02
2.18647e+00	4.13856e+03	2.13057e+02	2.59160e-10	1.91866e-10	1.94794e+07	-3.78381e+08	3.00910e+02	5.14809e-02
1.56176e+00	4.18586e+03	2.26801e+02	1.97056e-10	1.94059e-10	2.83699e+07	-5.23598e+08	3.00907e+02	5.41826e-02
1.11555e+00	4.23637e+03	2.36514e+02	1.46782e-10	1.96400e-10	4.04297e+07	-7.24166e+08	3.00907e+02	5.58293e-02
7.96819e-01	4.28772e+03	2.39271e+02	1.06067e-10	1.98781e-10	5.58983e+07	-1.00170e+09	3.00905e+02	5.58037e-02
5.69156e-01	4.34161e+03	2.40101e+02	7.60246e-11	2.01279e-10	7.65960e+07	-1.38504e+09	3.00907e+02	5.53022e-02
4.06540e-01	4.38771e+03	2.34095e+02	5.29451e-11	2.03417e-10	1.02388e+08	-1.91909e+09	3.00914e+02	5.33525e-02
2.90386e-01	4.43294e+03	2.30354e+02	3.72136e-11	2.05513e-10	1.38209e+08	-2.65970e+09	3.00926e+02	5.19642e-02
2.07419e-01	4.46900e+03	2.26265e+02	2.61092e-11	2.07185e-10	1.87029e+08	-3.69405e+09	3.00947e+02	5.06299e-02
1.48156e-01	4.50614e+03	2.23054e+02	1.83848e-11	2.08907e-10	2.53916e+08	-5.12962e+09	3.00956e+02	4.95000e-02
1.05826e-01	4.54034e+03	2.20900e+02	1.30052e-11	2.10492e-10	3.46795e+08	-7.12797e+09	3.00976e+02	4.86528e-02
7.55898e-02	4.57263e+03	2.21285e+02	9.30562e-12	2.11989e-10	4.79528e+08	-9.90894e+09	3.00997e+02	4.83935e-02
5.39927e-02	4.60932e+03	2.23435e+02	6.71144e-12	2.13690e-10	6.67106e+08	-1.37620e+10	3.01017e+02	4.84746e-02
3.85662e-02	4.64077e+03	2.24783e+02	4.82280e-12	2.15149e-10	9.26891e+08	-1.91362e+10	3.01023e+02	4.84364e-02
2.75473e-02	4.67778e+03	2.29320e+02	3.51439e-12	2.16864e-10	1.30290e+09	-2.65773e+10	3.00991e+02	4.90231e-02
1.96766e-02	4.71156e+03	2.32849e+02	2.54891e-12	2.18430e-10	1.82560e+09	-3.69400e+10	3.00989e+02	4.94208e-02
1.00000e-02	4.78326e+03	2.43953e+02	1.35717e-12	2.21754e-10	3.65091e+09	-7.15846e+10	3.00994e+02	5.10013e-02
