PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.8998e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.37744e+04	6.31733e+02	3.46110e+01	2.65226e-07	2.92875e-11	2.15498e+04	-3.93336e+05	2.89984e+02	5.47873e-02
9.83886e+03	6.38868e+02	3.46145e+01	1.89466e-07	2.96182e-11	2.95047e+04	-5.44557e+05	2.89982e+02	5.41810e-02
7.02775e+03	6.46120e+02	3.47141e+01	1.35723e-07	2.99544e-11	4.05027e+04	-7.53860e+05	2.89981e+02	5.37271e-02
5.01983e+03	6.53409e+02	3.48416e+01	9.73007e-08	3.02924e-11	5.56517e+04	-1.04368e+06	2.89979e+02	5.33228e-02
3.58559e+03	6.60750e+02	3.49730e+01	6.97627e-08	3.06327e-11	7.64815e+04	-1.44497e+06	2.89978e+02	5.29293e-02
2.56114e+03	6.68153e+02	3.50758e+01	4.99769e-08	3.09759e-11	1.05027e+05	-2.00064e+06	2.89975e+02	5.24967e-02
1.82938e+03	6.75594e+02	3.51990e+01	3.58232e-08	3.13209e-11	1.44327e+05	-2.77016e+06	2.89973e+02	5.21008e-02
1.30670e+03	6.83060e+02	3.53113e+01	2.56696e-08	3.16670e-11	1.98304e+05	-3.83599e+06	2.89973e+02	5.16957e-02
9.33358e+02	6.90517e+02	3.53934e+01	1.83781e-08	3.20127e-11	2.72306e+05	-5.31263e+06	2.89969e+02	5.12563e-02
6.66685e+02	6.98012e+02	3.55377e+01	1.31807e-08	3.23602e-11	3.74620e+05	-7.35808e+06	2.89971e+02	5.09128e-02
4.76203e+02	7.05490e+02	3.56882e+01	9.45466e-09	3.27069e-11	5.15600e+05	-1.01925e+07	2.89968e+02	5.05864e-02
3.40145e+02	7.12972e+02	3.58452e+01	6.78305e-09	3.30537e-11	7.09902e+05	-1.41201e+07	2.89967e+02	5.02758e-02
2.42961e+02	7.20580e+02	3.60606e+01	4.87415e-09	3.34064e-11	9.78856e+05	-1.95599e+07	2.89966e+02	5.00439e-02
1.73543e+02	7.28294e+02	3.62613e+01	3.50091e-09	3.37641e-11	1.34902e+06	-2.70945e+07	2.89966e+02	4.97894e-02
1.23960e+02	7.35897e+02	3.63965e+01	2.50997e-09	3.41165e-11	1.85677e+06	-3.75417e+07	2.89965e+02	4.94588e-02
8.85426e+01	7.43560e+02	3.64898e+01	1.79743e-09	3.44718e-11	2.55279e+06	-5.20186e+07	2.89964e+02	4.90744e-02
6.32447e+01	7.51190e+02	3.66038e+01	1.28789e-09	3.48255e-11	3.51273e+06	-7.20889e+07	2.89965e+02	4.87278e-02
4.51748e+01	7.58675e+02	3.69038e+01	9.27462e-10	3.51726e-11	4.86081e+06	-9.99295e+07	2.89963e+02	4.86424e-02
3.22677e+01	7.66154e+02	3.73190e+01	6.69926e-10	3.55193e-11	6.74796e+06	-1.38535e+08	2.89962e+02	4.87095e-02
2.30484e+01	7.73813e+02	3.78652e+01	4.85523e-10	3.58743e-11	9.39640e+06	-1.92025e+08	2.89963e+02	4.89333e-02
1.64631e+01	7.81425e+02	3.87424e+01	3.54836e-10	3.62273e-11	1.31979e+07	-2.66199e+08	2.89963e+02	4.95792e-02
1.17594e+01	7.89185e+02	3.99260e+01	2.61197e-10	3.65870e-11	1.86670e+07	-3.68977e+08	2.89961e+02	5.05914e-02
8.39955e+00	7.97254e+02	4.13746e+01	1.93339e-10	3.69611e-11	2.65331e+07	-5.11271e+08	2.89961e+02	5.18964e-02
5.99968e+00	8.05647e+02	4.32238e+01	1.44271e-10	3.73502e-11	3.79953e+07	-7.08192e+08	2.89960e+02	5.36510e-02
4.28548e+00	8.14573e+02	4.52386e+01	1.07854e-10	3.77640e-11	5.44482e+07	-9.80403e+08	2.89955e+02	5.55365e-02
3.06106e+00	8.24602e+02	4.73369e+01	8.06122e-11	3.82289e-11	7.78185e+07	-1.35559e+09	2.89953e+02	5.74058e-02
2.18647e+00	8.34854e+02	4.87568e+01	5.93074e-11	3.87042e-11	1.09462e+08	-1.87430e+09	2.89952e+02	5.84017e-02
1.56176e+00	8.45906e+02	4.94295e+01	4.29468e-11	3.92166e-11	1.51328e+08	-2.58973e+09	2.89950e+02	5.84338e-02
1.11555e+00	8.56349e+02	4.95899e+01	3.07758e-11	3.97007e-11	2.07406e+08	-3.58162e+09	2.89949e+02	5.79085e-02
7.96819e-01	8.66592e+02	4.99709e+01	2.21517e-11	4.01756e-11	2.85732e+08	-4.95514e+09	2.89949e+02	5.76637e-02
5.69156e-01	8.76405e+02	5.02310e+01	1.59050e-11	4.06306e-11	3.93168e+08	-6.85980e+09	2.89951e+02	5.73148e-02
4.06540e-01	8.85965e+02	5.09869e+01	1.15316e-11	4.10738e-11	5.46712e+08	-9.49984e+09	2.89953e+02	5.75496e-02
2.90386e-01	8.95040e+02	5.21306e+01	8.42165e-12	4.14945e-11	7.66715e+08	-1.31639e+10	2.89962e+02	5.82439e-02
2.07419e-01	9.04135e+02	5.41226e+01	6.24533e-12	4.19161e-11	1.09190e+09	-1.82405e+10	2.89971e+02	5.98612e-02
1.48156e-01	9.12751e+02	5.63806e+01	4.64706e-12	4.23156e-11	1.56215e+09	-2.52899e+10	2.89969e+02	6.17700e-02
1.05826e-01	9.21124e+02	5.95107e+01	3.50361e-12	4.27038e-11	2.26584e+09	-3.50714e+10	2.89955e+02	6.46066e-02
7.55898e-02	9.31059e+02	6.39468e+01	2.68913e-12	4.31644e-11	3.33449e+09	-4.85498e+10	2.89987e+02	6.86818e-02
5.39927e-02	9.40583e+02	6.76267e+01	2.03134e-12	4.36059e-11	4.83528e+09	-6.72513e+10	2.90008e+02	7.18987e-02
3.85662e-02	9.51250e+02	7.33114e+01	1.57293e-12	4.41004e-11	7.16927e+09	-9.30247e+10	2.90012e+02	7.70685e-02
2.75473e-02	9.58654e+02	7.85143e+01	1.20325e-12	4.44437e-11	1.05758e+10	-1.29130e+11	2.89997e+02	8.19005e-02
1.96766e-02	9.69747e+02	8.55497e+01	9.36481e-13	4.49580e-11	1.57491e+10	-1.78524e+11	2.89993e+02	8.82185e-02
1.00000e-02	9.94552e+02	1.09015e+02	6.06481e-13	4.61079e-11	3.73868e+10	-3.41081e+11	2.90010e+02	1.09613e-01
