PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.1593e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
6.32447e+01	3.00102e+03	6.87590e+01	2.41926e-09	1.39129e-10	4.14201e+05	-1.80780e+07	3.15912e+02	2.29119e-02
4.51748e+01	3.01422e+03	7.01398e+01	1.76275e-09	1.39741e-10	5.86350e+05	-2.51980e+07	3.15915e+02	2.32697e-02
3.22677e+01	3.02784e+03	7.22685e+01	1.29732e-09	1.40372e-10	8.38185e+05	-3.51175e+07	3.15914e+02	2.38680e-02
2.30484e+01	3.04150e+03	7.54646e+01	9.67637e-10	1.41006e-10	1.21432e+06	-4.89414e+07	3.15915e+02	2.48116e-02
1.64631e+01	3.05573e+03	7.98123e+01	7.30989e-10	1.41665e-10	1.78116e+06	-6.81944e+07	3.15916e+02	2.61189e-02
1.17594e+01	3.07095e+03	8.54302e+01	5.58888e-10	1.42371e-10	2.64251e+06	-9.49902e+07	3.15914e+02	2.78188e-02
8.39955e+00	3.08757e+03	9.24937e+01	4.32212e-10	1.43141e-10	3.96192e+06	-1.32254e+08	3.15917e+02	2.99568e-02
5.99968e+00	3.10656e+03	1.00784e+02	3.36396e-10	1.44022e-10	5.96926e+06	-1.83995e+08	3.15921e+02	3.24424e-02
4.28548e+00	3.12914e+03	1.10221e+02	2.62780e-10	1.45068e-10	9.00631e+06	-2.55687e+08	3.15923e+02	3.52239e-02
3.06106e+00	3.15571e+03	1.18517e+02	2.01828e-10	1.46300e-10	1.33283e+07	-3.54888e+08	3.15924e+02	3.75564e-02
2.18647e+00	3.18558e+03	1.24222e+02	1.51102e-10	1.47685e-10	1.91907e+07	-4.92130e+08	3.15925e+02	3.89951e-02
1.56176e+00	3.21687e+03	1.24946e+02	1.08559e-10	1.49136e-10	2.65007e+07	-6.82289e+08	3.15927e+02	3.88408e-02
1.11555e+00	3.24551e+03	1.22033e+02	7.57343e-11	1.50463e-10	3.56025e+07	-9.46864e+08	3.15927e+02	3.76004e-02
7.96819e-01	3.27078e+03	1.16276e+02	5.15443e-11	1.51635e-10	4.67684e+07	-1.31557e+09	3.15926e+02	3.55500e-02
5.69156e-01	3.29592e+03	1.11641e+02	3.53496e-11	1.52800e-10	6.19175e+07	-1.82796e+09	3.15931e+02	3.38725e-02
4.06540e-01	3.31730e+03	1.07405e+02	2.42917e-11	1.53792e-10	8.23319e+07	-2.54290e+09	3.15937e+02	3.23772e-02
2.90386e-01	3.33688e+03	1.02709e+02	1.65925e-11	1.54700e-10	1.08946e+08	-3.53952e+09	3.15953e+02	3.07799e-02
2.07419e-01	3.35649e+03	1.00042e+02	1.15441e-11	1.55609e-10	1.46842e+08	-4.92667e+09	3.15962e+02	2.98055e-02
1.48156e-01	3.37378e+03	9.83411e+01	8.10558e-12	1.56410e-10	2.00026e+08	-6.86226e+09	3.15975e+02	2.91487e-02
1.05826e-01	3.39256e+03	9.62264e+01	5.66520e-12	1.57281e-10	2.71000e+08	-9.55440e+09	3.15978e+02	2.83639e-02
7.55898e-02	3.41038e+03	9.65520e+01	4.06026e-12	1.58107e-10	3.76718e+08	-1.33063e+10	3.16005e+02	2.83112e-02
5.39927e-02	3.42453e+03	9.49324e+01	2.85154e-12	1.58763e-10	5.14300e+08	-1.85525e+10	3.16010e+02	2.77213e-02
3.85662e-02	3.44016e+03	9.37987e+01	2.01249e-12	1.59488e-10	7.04986e+08	-2.58561e+10	3.16005e+02	2.72658e-02
2.75473e-02	3.46020e+03	9.51941e+01	1.45888e-12	1.60417e-10	9.90083e+08	-3.59884e+10	3.15996e+02	2.75111e-02
1.96766e-02	3.47748e+03	9.35351e+01	1.02389e-12	1.61218e-10	1.34850e+09	-5.01351e+10	3.16012e+02	2.68974e-02
1.00000e-02	3.51389e+03	9.41082e+01	5.23548e-13	1.62906e-10	2.61464e+09	-9.76275e+10	3.15990e+02	2.67817e-02
