PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.8795e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.56114e+03	6.21596e+02	3.15273e+01	4.49209e-08	2.88175e-11	1.09092e+05	-2.15088e+06	2.87932e+02	5.07199e-02
1.82938e+03	6.28361e+02	3.16599e+01	3.22214e-08	2.91311e-11	1.50092e+05	-2.97891e+06	2.87932e+02	5.03850e-02
1.30670e+03	6.35135e+02	3.17887e+01	2.31089e-08	2.94452e-11	2.06514e+05	-4.12613e+06	2.87934e+02	5.00504e-02
9.33358e+02	6.41948e+02	3.19192e+01	1.65741e-08	2.97610e-11	2.84187e+05	-5.71546e+06	2.87936e+02	4.97224e-02
6.66685e+02	6.48766e+02	3.20548e+01	1.18889e-08	3.00771e-11	3.91209e+05	-7.91780e+06	2.87937e+02	4.94088e-02
4.76203e+02	6.55639e+02	3.22045e+01	8.53175e-09	3.03958e-11	5.38791e+05	-1.09690e+07	2.87939e+02	4.91192e-02
3.40145e+02	6.62490e+02	3.23760e+01	6.12657e-09	3.07134e-11	7.42740e+05	-1.51982e+07	2.87942e+02	4.88702e-02
2.42961e+02	6.69406e+02	3.25245e+01	4.39619e-09	3.10340e-11	1.02316e+06	-2.10582e+07	2.87944e+02	4.85871e-02
1.73543e+02	6.76365e+02	3.26505e+01	3.15230e-09	3.13566e-11	1.40858e+06	-2.91791e+07	2.87944e+02	4.82735e-02
1.23960e+02	6.83215e+02	3.27554e+01	2.25888e-09	3.16742e-11	1.93894e+06	-4.04425e+07	2.87948e+02	4.79431e-02
8.85426e+01	6.90180e+02	3.28466e+01	1.61797e-09	3.19971e-11	2.66749e+06	-5.60499e+07	2.87950e+02	4.75913e-02
6.32447e+01	6.97026e+02	3.29759e+01	1.16024e-09	3.23145e-11	3.67600e+06	-7.77013e+07	2.87953e+02	4.73094e-02
4.51748e+01	7.03928e+02	3.31960e+01	8.34278e-10	3.26344e-11	5.07973e+06	-1.07717e+08	2.87952e+02	4.71582e-02
3.22677e+01	7.10703e+02	3.35100e+01	6.01550e-10	3.29485e-11	7.04269e+06	-1.49366e+08	2.87954e+02	4.71505e-02
2.30484e+01	7.17512e+02	3.39516e+01	4.35341e-10	3.32642e-11	9.80083e+06	-2.07125e+08	2.87956e+02	4.73185e-02
1.64631e+01	7.24389e+02	3.47589e+01	3.18352e-10	3.35830e-11	1.37811e+07	-2.87203e+08	2.87959e+02	4.79838e-02
1.17594e+01	7.31221e+02	3.57087e+01	2.33608e-10	3.38998e-11	1.94505e+07	-3.98295e+08	2.87959e+02	4.88344e-02
8.39955e+00	7.38691e+02	3.71324e+01	1.73515e-10	3.42461e-11	2.77426e+07	-5.51896e+08	2.87961e+02	5.02678e-02
5.99968e+00	7.46319e+02	3.87479e+01	1.29332e-10	3.45997e-11	3.96985e+07	-7.64629e+08	2.87961e+02	5.19186e-02
4.28548e+00	7.54576e+02	4.06264e+01	9.68584e-11	3.49825e-11	5.69925e+07	-1.05855e+09	2.87963e+02	5.38401e-02
3.06106e+00	7.63536e+02	4.25157e+01	7.24020e-11	3.53979e-11	8.15354e+07	-1.46429e+09	2.87964e+02	5.56827e-02
2.18647e+00	7.73356e+02	4.40486e+01	5.35802e-11	3.58531e-11	1.15264e+08	-2.02368e+09	2.87965e+02	5.69577e-02
1.56176e+00	7.83384e+02	4.48596e+01	3.89763e-11	3.63181e-11	1.60155e+08	-2.79679e+09	2.87966e+02	5.72639e-02
1.11555e+00	7.92879e+02	4.51210e+01	2.80024e-11	3.67583e-11	2.20163e+08	-3.86877e+09	2.87966e+02	5.69078e-02
7.96819e-01	8.02229e+02	4.50649e+01	1.99769e-11	3.71917e-11	3.00736e+08	-5.35360e+09	2.87969e+02	5.61746e-02
5.69156e-01	8.11505e+02	4.54270e+01	1.43838e-11	3.76218e-11	4.14776e+08	-7.40953e+09	2.87967e+02	5.59787e-02
4.06540e-01	8.19941e+02	4.60353e+01	1.04118e-11	3.80129e-11	5.76405e+08	-1.02664e+10	2.87975e+02	5.61447e-02
2.90386e-01	8.28656e+02	4.72654e+01	7.63569e-12	3.84169e-11	8.11112e+08	-1.42204e+10	2.87981e+02	5.70386e-02
2.07419e-01	8.36665e+02	4.92842e+01	5.68702e-12	3.87882e-11	1.16125e+09	-1.97137e+10	2.87986e+02	5.89055e-02
1.48156e-01	8.45542e+02	5.18103e+01	4.27036e-12	3.91997e-11	1.67290e+09	-2.73017e+10	2.88009e+02	6.12747e-02
1.05826e-01	8.53929e+02	5.47652e+01	3.22423e-12	3.95886e-11	2.42638e+09	-3.78335e+10	2.88017e+02	6.41332e-02
7.55898e-02	8.62046e+02	5.85437e+01	2.46192e-12	3.99649e-11	3.56148e+09	-5.24421e+10	2.88009e+02	6.79126e-02
5.39927e-02	8.71079e+02	6.33718e+01	1.90353e-12	4.03836e-11	5.28232e+09	-7.26084e+10	2.88016e+02	7.27509e-02
3.85662e-02	8.79766e+02	6.90949e+01	1.48246e-12	4.07864e-11	7.89779e+09	-1.00560e+11	2.88001e+02	7.85378e-02
2.75473e-02	8.89688e+02	7.44273e+01	1.14062e-12	4.12464e-11	1.16365e+10	-1.39100e+11	2.87995e+02	8.36555e-02
1.96766e-02	8.98854e+02	8.16127e+01	8.93384e-13	4.16713e-11	1.74797e+10	-1.92516e+11	2.87986e+02	9.07965e-02
1.00000e-02	9.21986e+02	1.02609e+02	5.70842e-13	4.27437e-11	4.09321e+10	-3.67792e+11	2.87998e+02	1.11292e-01
