PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.7993e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
7.02775e+03	4.95964e+02	2.30757e+01	9.02196e-08	2.29931e-11	4.57269e+04	-9.82803e+05	2.79914e+02	4.65270e-02
5.01983e+03	5.00752e+02	2.32132e+01	6.48265e-08	2.32151e-11	6.31745e+04	-1.36279e+06	2.79914e+02	4.63567e-02
3.58559e+03	5.05695e+02	2.34350e+01	4.67472e-08	2.34443e-11	8.75524e+04	-1.88926e+06	2.79912e+02	4.63422e-02
2.56114e+03	5.10662e+02	2.36656e+01	3.37193e-08	2.36746e-11	1.21383e+05	-2.61923e+06	2.79912e+02	4.63429e-02
1.82938e+03	5.15686e+02	2.38931e+01	2.43168e-08	2.39075e-11	1.68243e+05	-3.63121e+06	2.79912e+02	4.63326e-02
1.30670e+03	5.20794e+02	2.41042e+01	1.75226e-08	2.41443e-11	2.32984e+05	-5.03385e+06	2.79910e+02	4.62836e-02
9.33358e+02	5.25953e+02	2.42864e+01	1.26108e-08	2.43835e-11	3.22231e+05	-6.97833e+06	2.79909e+02	4.61760e-02
6.66685e+02	5.31154e+02	2.44571e+01	9.07099e-09	2.46245e-11	4.45447e+05	-9.67412e+06	2.79909e+02	4.60452e-02
4.76203e+02	5.36363e+02	2.46383e+01	6.52729e-09	2.48661e-11	6.16109e+05	-1.34124e+07	2.79909e+02	4.59359e-02
3.40145e+02	5.41626e+02	2.47897e+01	4.69100e-09	2.51100e-11	8.51084e+05	-1.85951e+07	2.79909e+02	4.57691e-02
2.42961e+02	5.46917e+02	2.49352e+01	3.37038e-09	2.53553e-11	1.17545e+06	-2.57818e+07	2.79910e+02	4.55924e-02
1.73543e+02	5.52226e+02	2.50512e+01	2.41861e-09	2.56015e-11	1.62168e+06	-3.57482e+07	2.79910e+02	4.53641e-02
1.23960e+02	5.57565e+02	2.51323e+01	1.73317e-09	2.58490e-11	2.23435e+06	-4.95695e+07	2.79908e+02	4.50750e-02
8.85426e+01	5.62880e+02	2.51638e+01	1.23953e-09	2.60954e-11	3.07325e+06	-6.87443e+07	2.79910e+02	4.47055e-02
6.32447e+01	5.68115e+02	2.52758e+01	8.89322e-10	2.63381e-11	4.24250e+06	-9.53570e+07	2.79908e+02	4.44907e-02
4.51748e+01	5.73318e+02	2.53665e+01	6.37509e-10	2.65793e-11	5.85324e+06	-1.32291e+08	2.79909e+02	4.42451e-02
3.22677e+01	5.78536e+02	2.56178e+01	4.59874e-10	2.68212e-11	8.12708e+06	-1.83537e+08	2.79909e+02	4.42804e-02
2.30484e+01	5.83757e+02	2.60353e+01	3.33835e-10	2.70632e-11	1.13571e+07	-2.54646e+08	2.79908e+02	4.45996e-02
1.64631e+01	5.88985e+02	2.65014e+01	2.42722e-10	2.73056e-11	1.58980e+07	-3.53327e+08	2.79908e+02	4.49950e-02
1.17594e+01	5.94298e+02	2.72512e+01	1.78278e-10	2.75520e-11	2.24777e+07	-4.90198e+08	2.79908e+02	4.58543e-02
8.39955e+00	5.99864e+02	2.83446e+01	1.32451e-10	2.78100e-11	3.21227e+07	-6.79822e+08	2.79907e+02	4.72517e-02
5.99968e+00	6.05798e+02	2.95627e+01	9.86738e-11	2.80851e-11	4.59834e+07	-9.42288e+08	2.79908e+02	4.87997e-02
4.28548e+00	6.11900e+02	3.07634e+01	7.33439e-11	2.83680e-11	6.56523e+07	-1.30586e+09	2.79910e+02	5.02753e-02
3.06106e+00	6.18544e+02	3.22828e+01	5.49758e-11	2.86760e-11	9.43732e+07	-1.80821e+09	2.79909e+02	5.21915e-02
2.18647e+00	6.25833e+02	3.36226e+01	4.08982e-11	2.90139e-11	1.34398e+08	-2.50160e+09	2.79910e+02	5.37246e-02
1.56176e+00	6.33390e+02	3.44047e+01	2.98925e-11	2.93643e-11	1.87955e+08	-3.46024e+09	2.79907e+02	5.43184e-02
1.11555e+00	6.40963e+02	3.45853e+01	2.14639e-11	2.97153e-11	2.58314e+08	-4.78728e+09	2.79907e+02	5.39584e-02
7.96819e-01	6.47917e+02	3.46219e+01	1.53476e-11	3.00378e-11	3.54312e+08	-6.63063e+09	2.79908e+02	5.34356e-02
5.69156e-01	6.54984e+02	3.49238e+01	1.10582e-11	3.03654e-11	4.89630e+08	-9.18284e+09	2.79906e+02	5.33201e-02
4.06540e-01	6.61667e+02	3.49796e+01	7.91130e-12	3.06752e-11	6.72811e+08	-1.27267e+10	2.79911e+02	5.28659e-02
2.90386e-01	6.68284e+02	3.59842e+01	5.81322e-12	3.09820e-11	9.49794e+08	-1.76392e+10	2.79914e+02	5.38457e-02
2.07419e-01	6.74454e+02	3.73286e+01	4.30743e-12	3.12680e-11	1.35404e+09	-2.44649e+10	2.79926e+02	5.53464e-02
1.48156e-01	6.80683e+02	3.87280e+01	3.19208e-12	3.15568e-11	1.93056e+09	-3.39316e+10	2.79947e+02	5.68958e-02
1.05826e-01	6.87118e+02	4.07787e+01	2.40079e-12	3.18551e-11	2.79206e+09	-4.70459e+10	2.79971e+02	5.93475e-02
7.55898e-02	6.93430e+02	4.33128e+01	1.82142e-12	3.21477e-11	4.07501e+09	-6.52402e+10	2.79978e+02	6.24617e-02
5.39927e-02	6.99836e+02	4.58109e+01	1.37605e-12	3.24447e-11	5.92183e+09	-9.04656e+10	2.79997e+02	6.54594e-02
3.85662e-02	7.07098e+02	5.05227e+01	1.08398e-12	3.27814e-11	8.94914e+09	-1.25249e+11	2.80001e+02	7.14508e-02
2.75473e-02	7.13340e+02	5.45021e+01	8.35260e-13	3.30708e-11	1.32704e+10	-1.73687e+11	2.80014e+02	7.64040e-02
1.96766e-02	7.20750e+02	5.94460e+01	6.50734e-13	3.34143e-11	1.98303e+10	-2.40432e+11	2.80012e+02	8.24780e-02
1.00000e-02	7.41505e+02	7.71658e+01	4.29293e-13	3.43765e-11	4.76641e+10	-4.58016e+11	2.79999e+02	1.04067e-01
