PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.3593e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.29157e+04	1.92364e+03	3.78641e+01	1.11466e-06	8.91809e-11	6.63589e+02	-3.37129e+04	3.35900e+02	1.96836e-02
3.77969e+04	1.93074e+03	3.58430e+01	7.53686e-07	8.95101e-11	8.73017e+02	-4.70264e+04	3.35900e+02	1.85644e-02
2.69978e+04	1.93738e+03	3.40786e+01	5.11846e-07	8.98177e-11	1.15415e+03	-6.56138e+04	3.35900e+02	1.75901e-02
1.92842e+04	1.94408e+03	3.27046e+01	3.50864e-07	9.01286e-11	1.54003e+03	-9.15448e+04	3.35900e+02	1.68227e-02
1.37744e+04	1.95034e+03	3.15049e+01	2.41424e-07	9.04188e-11	2.06368e+03	-1.27754e+05	3.35900e+02	1.61535e-02
9.83886e+03	1.95653e+03	3.05190e+01	1.67049e-07	9.07055e-11	2.78113e+03	-1.78294e+05	3.35900e+02	1.55986e-02
7.02775e+03	1.96227e+03	2.97525e+01	1.16324e-07	9.09719e-11	3.77365e+03	-2.48884e+05	3.35899e+02	1.51623e-02
5.01983e+03	1.96811e+03	2.93618e+01	8.19975e-08	9.12424e-11	5.18289e+03	-3.47407e+05	3.35902e+02	1.49188e-02
3.58559e+03	1.97385e+03	2.91431e+01	5.81333e-08	9.15085e-11	7.16020e+03	-4.84957e+05	3.35905e+02	1.47646e-02
2.56114e+03	1.97951e+03	2.91439e+01	4.15250e-08	9.17709e-11	9.96734e+03	-6.77000e+05	3.35906e+02	1.47228e-02
1.82938e+03	1.98541e+03	2.93117e+01	2.98315e-08	9.20448e-11	1.39512e+04	-9.44979e+05	3.35906e+02	1.47635e-02
1.30670e+03	1.99134e+03	2.96807e+01	2.15764e-08	9.23193e-11	1.96600e+04	-1.31903e+06	3.35907e+02	1.49049e-02
9.33358e+02	1.99745e+03	3.01755e+01	1.56687e-08	9.26028e-11	2.78117e+04	-1.84098e+06	3.35907e+02	1.51070e-02
6.66685e+02	2.00354e+03	3.07497e+01	1.14049e-08	9.28851e-11	3.94361e+04	-2.56952e+06	3.35909e+02	1.53477e-02
4.76203e+02	2.00989e+03	3.12935e+01	8.29040e-09	9.31796e-11	5.58319e+04	-3.58593e+06	3.35912e+02	1.55697e-02
3.40145e+02	2.01633e+03	3.18378e+01	6.02472e-09	9.34781e-11	7.90168e+04	-5.00423e+06	3.35915e+02	1.57900e-02
2.42961e+02	2.02283e+03	3.23926e+01	4.37835e-09	9.37796e-11	1.11828e+05	-6.98336e+06	3.35915e+02	1.60135e-02
1.73543e+02	2.02911e+03	3.30887e+01	3.19461e-09	9.40705e-11	1.58934e+05	-9.74638e+06	3.35916e+02	1.63070e-02
1.23960e+02	2.03532e+03	3.41774e+01	2.35694e-09	9.43583e-11	2.28426e+05	-1.36031e+07	3.35919e+02	1.67922e-02
8.85426e+01	2.04187e+03	3.58405e+01	1.76545e-09	9.46619e-11	3.33201e+05	-1.89827e+07	3.35922e+02	1.75528e-02
6.32447e+01	2.04835e+03	3.80957e+01	1.34039e-09	9.49623e-11	4.92683e+05	-2.64908e+07	3.35925e+02	1.85983e-02
4.51748e+01	2.05540e+03	4.10373e+01	1.03134e-09	9.52895e-11	7.37882e+05	-3.69578e+07	3.35929e+02	1.99655e-02
3.22677e+01	2.06317e+03	4.49243e+01	8.06452e-10	9.56494e-11	1.12231e+06	-5.15423e+07	3.35935e+02	2.17745e-02
2.30484e+01	2.07204e+03	4.98223e+01	6.38842e-10	9.60607e-11	1.72747e+06	-7.18428e+07	3.35945e+02	2.40451e-02
1.64631e+01	2.08244e+03	5.53410e+01	5.06860e-10	9.65429e-11	2.65923e+06	-1.00065e+08	3.35948e+02	2.65751e-02
1.17594e+01	2.09488e+03	6.09162e+01	3.98517e-10	9.71196e-11	4.04889e+06	-1.39239e+08	3.35952e+02	2.90786e-02
8.39955e+00	2.11115e+03	6.60217e+01	3.08512e-10	9.78741e-11	6.04838e+06	-1.93407e+08	3.35962e+02	3.12728e-02
5.99968e+00	2.12724e+03	6.83368e+01	2.28093e-10	9.86199e-11	8.63212e+06	-2.68707e+08	3.35974e+02	3.21246e-02
4.28548e+00	2.14549e+03	6.79203e+01	1.61931e-10	9.94660e-11	1.18082e+07	-3.73001e+08	3.35978e+02	3.16573e-02
3.06106e+00	2.16197e+03	6.49145e+01	1.10546e-10	1.00230e-10	1.55614e+07	-5.18273e+08	3.35981e+02	3.00256e-02
2.18647e+00	2.17623e+03	6.09871e+01	7.41842e-11	1.00891e-10	2.02031e+07	-7.20914e+08	3.35981e+02	2.80243e-02
1.56176e+00	2.18913e+03	5.67509e+01	4.93080e-11	1.01489e-10	2.60131e+07	-1.00344e+09	3.35983e+02	2.59239e-02
1.11555e+00	2.20026e+03	5.31380e+01	3.29778e-11	1.02005e-10	3.37589e+07	-1.39784e+09	3.35979e+02	2.41508e-02
7.96819e-01	2.21120e+03	5.04831e+01	2.23787e-11	1.02512e-10	4.44605e+07	-1.94741e+09	3.35961e+02	2.28306e-02
5.69156e-01	2.22154e+03	4.78720e+01	1.51580e-11	1.02992e-10	5.84808e+07	-2.71385e+09	3.35913e+02	2.15490e-02
4.06540e-01	2.22988e+03	4.63579e+01	1.04847e-11	1.03378e-10	7.86942e+07	-3.78529e+09	3.35928e+02	2.07895e-02
2.90386e-01	2.23790e+03	4.52370e+01	7.30800e-12	1.03750e-10	1.06741e+08	-5.28054e+09	3.35956e+02	2.02140e-02
2.07419e-01	2.24558e+03	4.43233e+01	5.11457e-12	1.04106e-10	1.45422e+08	-7.36761e+09	3.35976e+02	1.97380e-02
1.48156e-01	2.25372e+03	4.36209e+01	3.59537e-12	1.04484e-10	1.98923e+08	-1.02776e+10	3.35987e+02	1.93551e-02
1.05826e-01	2.26073e+03	4.28228e+01	2.52113e-12	1.04808e-10	2.71709e+08	-1.43442e+10	3.36016e+02	1.89420e-02
7.55898e-02	2.26865e+03	4.27315e+01	1.79697e-12	1.05176e-10	3.76937e+08	-2.00119e+10	3.36031e+02	1.88357e-02
5.39927e-02	2.27931e+03	4.28973e+01	1.28853e-12	1.05670e-10	5.24816e+08	-2.78856e+10	3.35985e+02	1.88203e-02
3.85662e-02	2.28506e+03	4.22435e+01	9.06351e-13	1.05937e-10	7.19912e+08	-3.89420e+10	3.35998e+02	1.84868e-02
2.75473e-02	2.29239e+03	4.21987e+01	6.46707e-13	1.06276e-10	1.00038e+09	-5.43447e+10	3.36008e+02	1.84081e-02
1.96766e-02	2.29830e+03	4.20743e+01	4.60572e-13	1.06550e-10	1.38924e+09	-7.58872e+10	3.36000e+02	1.83067e-02
1.00000e-02	2.31485e+03	4.15752e+01	2.31294e-13	1.07318e-10	2.66269e+09	-1.48255e+11	3.35993e+02	1.79602e-02
