PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.1392e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.29157e+04	2.79982e+03	1.07647e+02	3.16896e-06	1.29801e-10	8.89586e+02	-2.31375e+04	3.13906e+02	3.84479e-02
3.77969e+04	2.82096e+03	1.02817e+02	2.16197e-06	1.30781e-10	1.17195e+03	-3.21545e+04	3.13905e+02	3.64474e-02
2.69978e+04	2.84136e+03	9.84377e+01	1.47849e-06	1.31727e-10	1.54857e+03	-4.46988e+04	3.13904e+02	3.46446e-02
1.92842e+04	2.86115e+03	9.45103e+01	1.01393e-06	1.32644e-10	2.05304e+03	-6.21524e+04	3.13904e+02	3.30323e-02
1.37744e+04	2.88000e+03	9.11357e+01	6.98378e-07	1.33518e-10	2.73570e+03	-8.64515e+04	3.13904e+02	3.16444e-02
9.83886e+03	2.89826e+03	8.78563e+01	4.80891e-07	1.34365e-10	3.64607e+03	-1.20279e+05	3.13906e+02	3.03134e-02
7.02775e+03	2.91592e+03	8.49231e+01	3.32026e-07	1.35184e-10	4.87485e+03	-1.67383e+05	3.13906e+02	2.91239e-02
5.01983e+03	2.93061e+03	8.23106e+01	2.29866e-07	1.35865e-10	6.54907e+03	-2.33175e+05	3.13906e+02	2.80865e-02
3.58559e+03	2.94719e+03	8.00642e+01	1.59708e-07	1.36633e-10	8.81887e+03	-3.24626e+05	3.13907e+02	2.71663e-02
2.56114e+03	2.96303e+03	7.81068e+01	1.11288e-07	1.37368e-10	1.19166e+04	-4.52066e+05	3.13906e+02	2.63604e-02
1.82938e+03	2.97879e+03	7.66863e+01	7.80461e-08	1.38098e-10	1.62076e+04	-6.29564e+05	3.13909e+02	2.57441e-02
1.30670e+03	2.99434e+03	7.55670e+01	5.49336e-08	1.38819e-10	2.21284e+04	-8.76835e+05	3.13910e+02	2.52366e-02
9.33358e+02	3.00954e+03	7.47679e+01	3.88233e-08	1.39524e-10	3.03438e+04	-1.22139e+06	3.13911e+02	2.48436e-02
6.66685e+02	3.02475e+03	7.42055e+01	2.75224e-08	1.40229e-10	4.17395e+04	-1.70138e+06	3.13910e+02	2.45328e-02
4.76203e+02	3.03992e+03	7.40572e+01	1.96195e-08	1.40932e-10	5.77386e+04	-2.37007e+06	3.13911e+02	2.43616e-02
3.40145e+02	3.05499e+03	7.40766e+01	1.40176e-08	1.41631e-10	8.00597e+04	-3.30174e+06	3.13910e+02	2.42477e-02
2.42961e+02	3.07002e+03	7.41651e+01	1.00246e-08	1.42328e-10	1.11122e+05	-4.59982e+06	3.13910e+02	2.41578e-02
1.73543e+02	3.08533e+03	7.43560e+01	7.17882e-09	1.43038e-10	1.54427e+05	-6.40781e+06	3.13910e+02	2.40998e-02
1.23960e+02	3.10027e+03	7.45517e+01	5.14123e-09	1.43730e-10	2.14683e+05	-8.92772e+06	3.13910e+02	2.40468e-02
8.85426e+01	3.11575e+03	7.50223e+01	3.69549e-09	1.44448e-10	2.99457e+05	-1.24367e+07	3.13912e+02	2.40784e-02
6.32447e+01	3.13054e+03	7.55423e+01	2.65793e-09	1.45133e-10	4.18165e+05	-1.73291e+07	3.13913e+02	2.41308e-02
4.51748e+01	3.14547e+03	7.67858e+01	1.92977e-09	1.45826e-10	5.89421e+05	-2.41452e+07	3.13913e+02	2.44115e-02
3.22677e+01	3.16046e+03	7.87627e+01	1.41390e-09	1.46520e-10	8.38407e+05	-3.36422e+07	3.13912e+02	2.49213e-02
2.30484e+01	3.17535e+03	8.15731e+01	1.04596e-09	1.47211e-10	1.20423e+06	-4.68764e+07	3.13912e+02	2.56895e-02
1.64631e+01	3.19104e+03	8.55646e+01	7.83673e-10	1.47938e-10	1.75097e+06	-6.53004e+07	3.13911e+02	2.68140e-02
1.17594e+01	3.20754e+03	9.14520e+01	5.98283e-10	1.48703e-10	2.59288e+06	-9.09416e+07	3.13912e+02	2.85115e-02
8.39955e+00	3.22579e+03	9.87099e+01	4.61260e-10	1.49549e-10	3.87345e+06	-1.26583e+08	3.13910e+02	3.06002e-02
5.99968e+00	3.24499e+03	1.06767e+02	3.56363e-10	1.50439e-10	5.79540e+06	-1.76141e+08	3.13913e+02	3.29020e-02
4.28548e+00	3.26854e+03	1.16740e+02	2.78322e-10	1.51531e-10	8.74238e+06	-2.44774e+08	3.13914e+02	3.57162e-02
3.06106e+00	3.29611e+03	1.26083e+02	2.14712e-10	1.52809e-10	1.29962e+07	-3.39754e+08	3.13915e+02	3.82520e-02
2.18647e+00	3.32667e+03	1.32579e+02	1.61268e-10	1.54226e-10	1.87799e+07	-4.71226e+08	3.13915e+02	3.98533e-02
1.56176e+00	3.36040e+03	1.35504e+02	1.17733e-10	1.55790e-10	2.63342e+07	-6.53069e+08	3.13917e+02	4.03237e-02
1.11555e+00	3.39382e+03	1.33154e+02	8.26363e-11	1.57339e-10	3.55215e+07	-9.05372e+08	3.13917e+02	3.92342e-02
7.96819e-01	3.42292e+03	1.28047e+02	5.67622e-11	1.58688e-10	4.70200e+07	-1.25692e+09	3.13918e+02	3.74088e-02
5.69156e-01	3.44967e+03	1.23279e+02	3.90345e-11	1.59928e-10	6.24049e+07	-1.74626e+09	3.13920e+02	3.57364e-02
4.06540e-01	3.47435e+03	1.17747e+02	2.66306e-11	1.61072e-10	8.22759e+07	-2.42771e+09	3.13924e+02	3.38903e-02
2.90386e-01	3.49871e+03	1.13864e+02	1.83946e-11	1.62202e-10	1.09852e+08	-3.37543e+09	3.13928e+02	3.25445e-02
2.07419e-01	3.51940e+03	1.10613e+02	1.27638e-11	1.63161e-10	1.47660e+08	-4.69815e+09	3.13937e+02	3.14294e-02
1.48156e-01	3.53787e+03	1.07983e+02	8.90032e-12	1.64017e-10	1.99720e+08	-6.54344e+09	3.13964e+02	3.05221e-02
1.05826e-01	3.55771e+03	1.07190e+02	6.31067e-12	1.64937e-10	2.74474e+08	-9.10996e+09	3.13965e+02	3.01290e-02
7.55898e-02	3.57571e+03	1.06412e+02	4.47491e-12	1.65772e-10	3.77651e+08	-1.26900e+10	3.14005e+02	2.97597e-02
5.39927e-02	3.59405e+03	1.05950e+02	3.18249e-12	1.66622e-10	5.21067e+08	-1.76756e+10	3.14002e+02	2.94794e-02
3.85662e-02	3.61489e+03	1.06121e+02	2.27686e-12	1.67588e-10	7.22271e+08	-2.46034e+10	3.14008e+02	2.93565e-02
2.75473e-02	3.63308e+03	1.05898e+02	1.62291e-12	1.68431e-10	9.98990e+08	-3.42728e+10	3.14008e+02	2.91482e-02
1.96766e-02	3.64809e+03	1.06001e+02	1.16035e-12	1.69127e-10	1.38846e+09	-4.77847e+10	3.13993e+02	2.90565e-02
1.00000e-02	3.68302e+03	1.04714e+02	5.82551e-13	1.70747e-10	2.64799e+09	-9.31358e+10	3.13993e+02	2.84315e-02
