PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.1193e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.23960e+02	3.22717e+03	8.29576e+01	5.72092e-09	1.49613e-10	2.20453e+05	-8.57596e+06	3.11908e+02	2.57060e-02
8.85426e+01	3.24467e+03	8.35047e+01	4.11332e-09	1.50425e-10	3.07327e+05	-1.19416e+07	3.11909e+02	2.57359e-02
6.32447e+01	3.26119e+03	8.41297e+01	2.96007e-09	1.51190e-10	4.29097e+05	-1.66335e+07	3.11907e+02	2.57972e-02
4.51748e+01	3.27769e+03	8.50506e+01	2.13748e-09	1.51955e-10	6.01209e+05	-2.31695e+07	3.11905e+02	2.59483e-02
3.22677e+01	3.29453e+03	8.69818e+01	1.56144e-09	1.52736e-10	8.52008e+05	-3.22707e+07	3.11906e+02	2.64019e-02
2.30484e+01	3.31030e+03	8.94670e+01	1.14718e-09	1.53467e-10	1.21519e+06	-4.49622e+07	3.11908e+02	2.70268e-02
1.64631e+01	3.32776e+03	9.32551e+01	8.54109e-10	1.54276e-10	1.75464e+06	-6.26135e+07	3.11907e+02	2.80234e-02
1.17594e+01	3.34575e+03	9.87133e+01	6.45786e-10	1.55111e-10	2.57216e+06	-8.71798e+07	3.11908e+02	2.95040e-02
8.39955e+00	3.36466e+03	1.05867e+02	4.94704e-10	1.55987e-10	3.81825e+06	-1.21352e+08	3.11908e+02	3.14644e-02
5.99968e+00	3.38567e+03	1.14565e+02	3.82391e-10	1.56961e-10	5.71225e+06	-1.68812e+08	3.11910e+02	3.38380e-02
4.28548e+00	3.41027e+03	1.24398e+02	2.96580e-10	1.58102e-10	8.55717e+06	-2.34588e+08	3.11912e+02	3.64774e-02
3.06106e+00	3.43797e+03	1.34478e+02	2.29009e-10	1.59386e-10	1.27404e+07	-3.25712e+08	3.11912e+02	3.91156e-02
2.18647e+00	3.47455e+03	1.43015e+02	1.73962e-10	1.61082e-10	1.85686e+07	-4.51123e+08	3.11913e+02	4.11608e-02
1.56176e+00	3.50837e+03	1.46968e+02	1.27693e-10	1.62650e-10	2.62003e+07	-6.25446e+08	3.11916e+02	4.18906e-02
1.11555e+00	3.54519e+03	1.46083e+02	9.06600e-11	1.64357e-10	3.57082e+07	-8.66580e+08	3.11915e+02	4.12059e-02
7.96819e-01	3.57682e+03	1.40995e+02	6.25017e-11	1.65823e-10	4.74075e+07	-1.20265e+09	3.11914e+02	3.94190e-02
5.69156e-01	3.60750e+03	1.36823e+02	4.33233e-11	1.67246e-10	6.33232e+07	-1.66959e+09	3.11916e+02	3.79274e-02
4.06540e-01	3.63410e+03	1.31416e+02	2.97221e-11	1.68479e-10	8.39178e+07	-2.32062e+09	3.11923e+02	3.61618e-02
2.90386e-01	3.65877e+03	1.26313e+02	2.04058e-11	1.69622e-10	1.11418e+08	-3.22733e+09	3.11930e+02	3.45233e-02
2.07419e-01	3.68348e+03	1.23363e+02	1.42352e-11	1.70768e-10	1.50317e+08	-4.48827e+09	3.11936e+02	3.34910e-02
1.48156e-01	3.70486e+03	1.20667e+02	9.94575e-12	1.71759e-10	2.03487e+08	-6.24770e+09	3.11946e+02	3.25699e-02
1.05826e-01	3.72658e+03	1.18538e+02	6.97874e-12	1.72766e-10	2.76615e+08	-8.69622e+09	3.11968e+02	3.18087e-02
7.55898e-02	3.74689e+03	1.19821e+02	5.03876e-12	1.73708e-10	3.87217e+08	-1.21086e+10	3.11988e+02	3.19787e-02
5.39927e-02	3.76464e+03	1.18476e+02	3.55872e-12	1.74531e-10	5.30993e+08	-1.68726e+10	3.12005e+02	3.14707e-02
3.85662e-02	3.78418e+03	1.18195e+02	2.53593e-12	1.75436e-10	7.34004e+08	-2.35001e+10	3.12014e+02	3.12341e-02
2.75473e-02	3.80367e+03	1.17909e+02	1.80698e-12	1.76340e-10	1.01465e+09	-3.27320e+10	3.11982e+02	3.09986e-02
1.96766e-02	3.82699e+03	1.16225e+02	1.27227e-12	1.77421e-10	1.38326e+09	-4.55474e+10	3.12019e+02	3.03698e-02
1.00000e-02	3.86853e+03	1.17543e+02	6.53924e-13	1.79347e-10	2.69387e+09	-8.86594e+10	3.12010e+02	3.03844e-02
