PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.3995e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.99968e+00	1.99647e+03	6.20264e+01	2.07030e-10	9.25571e-11	8.89566e+06	-2.86328e+08	3.39935e+02	3.10681e-02
4.28548e+00	2.01181e+03	5.97859e+01	1.42537e-10	9.32683e-11	1.18227e+07	-3.97835e+08	3.39934e+02	2.97176e-02
3.06106e+00	2.02548e+03	5.60181e+01	9.53959e-11	9.39024e-11	1.53017e+07	-5.53273e+08	3.39934e+02	2.76567e-02
2.18647e+00	2.03740e+03	5.20027e+01	6.32556e-11	9.44547e-11	1.96572e+07	-7.70141e+08	3.39937e+02	2.55241e-02
1.56176e+00	2.04734e+03	4.83267e+01	4.19886e-11	9.49155e-11	2.53293e+07	-1.07306e+09	3.39936e+02	2.36046e-02
1.11555e+00	2.05637e+03	4.52689e+01	2.80943e-11	9.53343e-11	3.29285e+07	-1.49580e+09	3.39937e+02	2.20140e-02
7.96819e-01	2.06436e+03	4.28964e+01	1.90156e-11	9.57046e-11	4.33487e+07	-2.08612e+09	3.39940e+02	2.07795e-02
5.69156e-01	2.07324e+03	4.13917e+01	1.31061e-11	9.61164e-11	5.80606e+07	-2.90816e+09	3.39942e+02	1.99648e-02
4.06540e-01	2.08091e+03	4.03788e+01	9.13243e-12	9.64719e-11	7.87142e+07	-4.05651e+09	3.39948e+02	1.94044e-02
2.90386e-01	2.08871e+03	3.93644e+01	6.35928e-12	9.68336e-11	1.06633e+08	-5.65802e+09	3.39957e+02	1.88463e-02
2.07419e-01	2.09670e+03	3.87330e+01	4.46949e-12	9.72041e-11	1.45776e+08	-7.89114e+09	3.39957e+02	1.84733e-02
1.48156e-01	2.10330e+03	3.79545e+01	3.12832e-12	9.75099e-11	1.98734e+08	-1.10131e+10	3.39979e+02	1.80452e-02
1.05826e-01	2.11059e+03	3.71601e+01	2.18775e-12	9.78478e-11	2.70531e+08	-1.53654e+10	3.39996e+02	1.76066e-02
7.55898e-02	2.11774e+03	3.74983e+01	1.57690e-12	9.81797e-11	3.79609e+08	-2.14387e+10	3.39990e+02	1.77067e-02
5.39927e-02	2.12504e+03	3.72292e+01	1.11827e-12	9.85178e-11	5.24027e+08	-2.99114e+10	3.39990e+02	1.75193e-02
3.85662e-02	2.13103e+03	3.63666e+01	7.80261e-13	9.87956e-11	7.12627e+08	-4.17589e+10	3.40005e+02	1.70653e-02
2.75473e-02	2.13599e+03	3.70444e+01	5.67716e-13	9.90254e-11	1.01155e+09	-5.83262e+10	3.39995e+02	1.73430e-02
1.96766e-02	2.14257e+03	3.63013e+01	3.97376e-13	9.93306e-11	1.37926e+09	-8.14069e+10	3.40007e+02	1.69428e-02
1.00000e-02	2.15623e+03	3.71739e+01	2.06808e-13	9.99639e-11	2.74404e+09	-1.59165e+11	3.40000e+02	1.72402e-02
