PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.2595e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
5.69156e-01	2.67305e+03	7.18160e+01	2.27396e-11	1.23924e-10	6.05808e+07	-2.25487e+09	3.25940e+02	2.68667e-02
4.06540e-01	2.68707e+03	6.86350e+01	1.55231e-11	1.24574e-10	8.02182e+07	-3.14055e+09	3.25939e+02	2.55427e-02
2.90386e-01	2.70046e+03	6.63494e+01	1.07187e-11	1.25194e-10	1.07497e+08	-4.37520e+09	3.25935e+02	2.45697e-02
2.07419e-01	2.71275e+03	6.46392e+01	7.45886e-12	1.25764e-10	1.45296e+08	-6.09774e+09	3.25939e+02	2.38279e-02
1.48156e-01	2.72390e+03	6.32827e+01	5.21595e-12	1.26281e-10	1.97524e+08	-8.50211e+09	3.25970e+02	2.32324e-02
1.05826e-01	2.73470e+03	6.22228e+01	3.66328e-12	1.26782e-10	2.69766e+08	-1.18562e+10	3.25985e+02	2.27531e-02
7.55898e-02	2.74733e+03	6.17813e+01	2.59806e-12	1.27368e-10	3.71556e+08	-1.65226e+10	3.25986e+02	2.24877e-02
5.39927e-02	2.75835e+03	6.14707e+01	1.84643e-12	1.27878e-10	5.13441e+08	-2.30394e+10	3.26000e+02	2.22853e-02
3.85662e-02	2.76928e+03	6.11735e+01	1.31250e-12	1.28385e-10	7.09712e+08	-3.21282e+10	3.26010e+02	2.20900e-02
2.75473e-02	2.78065e+03	6.16731e+01	9.45159e-13	1.28912e-10	9.93531e+08	-4.47953e+10	3.26015e+02	2.21794e-02
1.96766e-02	2.79009e+03	6.06181e+01	6.63564e-13	1.29350e-10	1.35795e+09	-6.25027e+10	3.26007e+02	2.17263e-02
1.00000e-02	2.81326e+03	6.18755e+01	3.44229e-13	1.30424e-10	2.68262e+09	-1.21970e+11	3.26011e+02	2.19942e-02
