PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9198e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.73543e+02	8.29769e+02	4.50840e+01	4.35271e-09	3.84685e-11	1.29149e+06	-2.37699e+07	2.91973e+02	5.43332e-02
1.23960e+02	8.39190e+02	4.53516e+01	3.12754e-09	3.89052e-11	1.77827e+06	-3.29053e+07	2.91970e+02	5.40422e-02
8.85426e+01	8.48590e+02	4.55599e+01	2.24421e-09	3.93411e-11	2.44600e+06	-4.55587e+07	2.91970e+02	5.36889e-02
6.32447e+01	8.57874e+02	4.56608e+01	1.60656e-09	3.97714e-11	3.35827e+06	-6.30952e+07	2.91969e+02	5.32255e-02
4.51748e+01	8.66433e+02	4.62570e+01	1.16253e-09	4.01682e-11	4.66926e+06	-8.74591e+07	2.91967e+02	5.33879e-02
3.22677e+01	8.75755e+02	4.67591e+01	8.39390e-10	4.06004e-11	6.46798e+06	-1.21139e+08	2.91964e+02	5.33929e-02
2.30484e+01	8.85091e+02	4.70838e+01	6.03727e-10	4.10333e-11	8.92689e+06	-1.67810e+08	2.91963e+02	5.31965e-02
1.64631e+01	8.94180e+02	4.82850e+01	4.42235e-10	4.14546e-11	1.25562e+07	-2.32526e+08	2.91961e+02	5.39992e-02
1.17594e+01	9.03741e+02	4.94524e+01	3.23520e-10	4.18979e-11	1.76234e+07	-3.22067e+08	2.91960e+02	5.47197e-02
8.39955e+00	9.13695e+02	5.15705e+01	2.40983e-10	4.23593e-11	2.51672e+07	-4.45896e+08	2.91957e+02	5.64417e-02
5.99968e+00	9.23908e+02	5.37381e+01	1.79366e-10	4.28328e-11	3.59007e+07	-6.17232e+08	2.91955e+02	5.81640e-02
4.28548e+00	9.34170e+02	5.61875e+01	1.33958e-10	4.33086e-11	5.13915e+07	-8.54433e+08	2.91951e+02	6.01469e-02
3.06106e+00	9.45783e+02	5.86976e+01	9.99588e-11	4.38469e-11	7.33108e+07	-1.18124e+09	2.91946e+02	6.20624e-02
2.18647e+00	9.58292e+02	6.07095e+01	7.38464e-11	4.44269e-11	1.03383e+08	-1.63189e+09	2.91944e+02	6.33518e-02
1.56176e+00	9.70410e+02	6.22182e+01	5.40583e-11	4.49887e-11	1.44638e+08	-2.25590e+09	2.91941e+02	6.41153e-02
1.11555e+00	9.82677e+02	6.34071e+01	3.93509e-11	4.55574e-11	2.01232e+08	-3.11867e+09	2.91939e+02	6.45249e-02
7.96819e-01	9.94923e+02	6.38465e+01	2.83026e-11	4.61251e-11	2.76749e+08	-4.31259e+09	2.91933e+02	6.41723e-02
5.69156e-01	1.00655e+03	6.55222e+01	2.07467e-11	4.66643e-11	3.88437e+08	-5.96716e+09	2.91929e+02	6.50957e-02
4.06540e-01	1.01738e+03	6.79613e+01	1.53707e-11	4.71664e-11	5.51985e+08	-8.26324e+09	2.91921e+02	6.68001e-02
2.90386e-01	1.02772e+03	7.07167e+01	1.14242e-11	4.76457e-11	7.87799e+08	-1.14491e+10	2.91916e+02	6.88092e-02
2.07419e-01	1.03909e+03	7.47549e+01	8.62614e-12	4.81725e-11	1.14004e+09	-1.58464e+10	2.91921e+02	7.19429e-02
1.48156e-01	1.04830e+03	7.85013e+01	6.47031e-12	4.85996e-11	1.64600e+09	-2.19806e+10	2.91936e+02	7.48844e-02
1.05826e-01	1.05895e+03	8.22947e+01	4.84498e-12	4.90936e-11	2.36638e+09	-3.04501e+10	2.91963e+02	7.77132e-02
7.55898e-02	1.06979e+03	8.80414e+01	3.70237e-12	4.95962e-11	3.47028e+09	-4.21674e+10	2.91999e+02	8.22975e-02
5.39927e-02	1.07887e+03	9.25318e+01	2.77943e-12	5.00172e-11	5.01767e+09	-5.85036e+10	2.92006e+02	8.57669e-02
3.85662e-02	1.08863e+03	9.90988e+01	2.12620e-12	5.04693e-11	7.38227e+09	-8.10963e+10	2.92002e+02	9.10309e-02
2.75473e-02	1.09714e+03	1.06234e+02	1.62806e-12	5.08640e-11	1.08962e+10	-1.12532e+11	2.92003e+02	9.68276e-02
1.96766e-02	1.10757e+03	1.13916e+02	1.24700e-12	5.13476e-11	1.60322e+10	-1.55876e+11	2.92018e+02	1.02852e-01
1.00000e-02	1.13774e+03	1.40885e+02	7.83780e-13	5.27461e-11	3.67997e+10	-2.97181e+11	2.92018e+02	1.23829e-01
