PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.4194e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.82938e+03	1.79870e+03	2.49021e+01	2.53437e-08	8.33885e-11	1.44412e+04	-1.04310e+06	3.41930e+02	1.38445e-02
1.30670e+03	1.80414e+03	2.54251e+01	1.84828e-08	8.36406e-11	2.05179e+04	-1.45593e+06	3.41928e+02	1.40927e-02
9.33358e+02	1.80941e+03	2.59636e+01	1.34816e-08	8.38850e-11	2.91626e+04	-2.03235e+06	3.41928e+02	1.43492e-02
6.66685e+02	1.81515e+03	2.65917e+01	9.86271e-09	8.41512e-11	4.15509e+04	-2.83626e+06	3.41929e+02	1.46499e-02
4.76203e+02	1.82075e+03	2.70910e+01	7.17707e-09	8.44108e-11	5.88992e+04	-3.95853e+06	3.41926e+02	1.48791e-02
3.40145e+02	1.82645e+03	2.76149e+01	5.22560e-09	8.46752e-11	8.35286e+04	-5.52460e+06	3.41924e+02	1.51194e-02
2.42961e+02	1.83190e+03	2.82730e+01	3.82154e-09	8.49277e-11	1.19015e+05	-7.71136e+06	3.41923e+02	1.54337e-02
1.73543e+02	1.83747e+03	2.92072e+01	2.81986e-09	8.51861e-11	1.71082e+05	-1.07630e+07	3.41921e+02	1.58953e-02
1.23960e+02	1.84303e+03	3.05888e+01	2.10946e-09	8.54437e-11	2.49328e+05	-1.50224e+07	3.41922e+02	1.65970e-02
8.85426e+01	1.84888e+03	3.24749e+01	1.59967e-09	8.57151e-11	3.68227e+05	-2.09641e+07	3.41921e+02	1.75646e-02
6.32447e+01	1.85491e+03	3.49340e+01	1.22914e-09	8.59945e-11	5.50931e+05	-2.92531e+07	3.41919e+02	1.88333e-02
4.51748e+01	1.86215e+03	3.81091e+01	9.57754e-10	8.63300e-11	8.34825e+05	-4.07925e+07	3.41917e+02	2.04652e-02
3.22677e+01	1.86975e+03	4.21475e+01	7.56605e-10	8.66824e-11	1.28201e+06	-5.68723e+07	3.41917e+02	2.25418e-02
2.30484e+01	1.87910e+03	4.71530e+01	6.04614e-10	8.71160e-11	1.98778e+06	-7.92152e+07	3.41919e+02	2.50934e-02
1.64631e+01	1.89025e+03	5.23444e+01	4.79415e-10	8.76330e-11	3.05252e+06	-1.10232e+08	3.41917e+02	2.76918e-02
1.17594e+01	1.90293e+03	5.64136e+01	3.69060e-10	8.82209e-11	4.54405e+06	-1.53279e+08	3.41918e+02	2.96456e-02
8.39955e+00	1.91762e+03	5.89575e+01	2.75502e-10	8.89018e-11	6.54666e+06	-2.12933e+08	3.41918e+02	3.07451e-02
5.99968e+00	1.93335e+03	5.90465e+01	1.97084e-10	8.96309e-11	9.03056e+06	-2.95685e+08	3.41919e+02	3.05411e-02
4.28548e+00	1.94804e+03	5.65622e+01	1.34851e-10	9.03122e-11	1.19299e+07	-4.10873e+08	3.41919e+02	2.90354e-02
3.06106e+00	1.96065e+03	5.29062e+01	9.00964e-11	9.08967e-11	1.54237e+07	-5.71589e+08	3.41919e+02	2.69840e-02
2.18647e+00	1.97151e+03	4.92609e+01	5.99204e-11	9.14001e-11	1.98867e+07	-7.95900e+08	3.41919e+02	2.49864e-02
1.56176e+00	1.98112e+03	4.57175e+01	3.97216e-11	9.18455e-11	2.55910e+07	-1.10896e+09	3.41920e+02	2.30766e-02
1.11555e+00	1.98951e+03	4.27734e+01	2.65455e-11	9.22347e-11	3.32403e+07	-1.54610e+09	3.41918e+02	2.14995e-02
7.96819e-01	1.99736e+03	4.03276e+01	1.78769e-11	9.25985e-11	4.35338e+07	-2.15615e+09	3.41921e+02	2.01905e-02
5.69156e-01	2.00524e+03	3.91004e+01	1.23806e-11	9.29640e-11	5.86304e+07	-3.00683e+09	3.41922e+02	1.94991e-02
4.06540e-01	2.01275e+03	3.75760e+01	8.49852e-12	9.33120e-11	7.82977e+07	-4.19399e+09	3.41921e+02	1.86690e-02
2.90386e-01	2.01968e+03	3.69621e+01	5.97120e-12	9.36336e-11	1.07088e+08	-5.85150e+09	3.41934e+02	1.83009e-02
2.07419e-01	2.02619e+03	3.64398e+01	4.20487e-12	9.39350e-11	1.46859e+08	-8.16592e+09	3.41951e+02	1.79844e-02
1.48156e-01	2.03333e+03	3.57632e+01	2.94771e-12	9.42660e-11	2.00374e+08	-1.13923e+10	3.41964e+02	1.75885e-02
1.05826e-01	2.03974e+03	3.52719e+01	2.07658e-12	9.45632e-11	2.74936e+08	-1.58993e+10	3.41978e+02	1.72924e-02
7.55898e-02	2.04566e+03	3.50553e+01	1.47417e-12	9.48378e-11	3.80336e+08	-2.21946e+10	3.42022e+02	1.71364e-02
5.39927e-02	2.05209e+03	3.45909e+01	1.03903e-12	9.51361e-11	5.22132e+08	-3.09753e+10	3.42005e+02	1.68564e-02
3.85662e-02	2.05769e+03	3.46264e+01	7.42923e-13	9.53957e-11	7.27760e+08	-4.32475e+10	3.42011e+02	1.68278e-02
2.75473e-02	2.06448e+03	3.43455e+01	5.26354e-13	9.57104e-11	1.00397e+09	-6.03478e+10	3.42020e+02	1.66364e-02
1.96766e-02	2.07011e+03	3.48158e+01	3.81115e-13	9.59713e-11	1.41706e+09	-8.42568e+10	3.41970e+02	1.68183e-02
1.00000e-02	2.08280e+03	3.41081e+01	1.89752e-13	9.65595e-11	2.69848e+09	-1.64782e+11	3.41995e+02	1.63761e-02
