PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.9393e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.00000e+06	7.41838e+02	9.29972e+01	1.55210e-04	3.43920e-11	1.90384e+02	-1.51869e+03	2.93950e+02	1.25361e-01
2.14286e+06	7.56021e+02	9.11695e+01	1.08686e-04	3.50495e-11	2.51878e+02	-2.08869e+03	2.93948e+02	1.20591e-01
1.53061e+06	7.73603e+02	8.85256e+01	7.53812e-05	3.58646e-11	3.27483e+02	-2.86180e+03	2.93945e+02	1.14433e-01
1.09329e+06	7.91648e+02	8.66177e+01	5.26833e-05	3.67012e-11	4.28854e+02	-3.91954e+03	2.93943e+02	1.09414e-01
7.80925e+05	8.07759e+02	8.48131e+01	3.68469e-05	3.74481e-11	5.65199e+02	-5.38294e+03	2.93940e+02	1.04998e-01
5.57803e+05	8.24367e+02	8.34123e+01	2.58845e-05	3.82180e-11	7.47750e+02	-7.39004e+03	2.93940e+02	1.01183e-01
3.98431e+05	8.40746e+02	8.22198e+01	1.82246e-05	3.89774e-11	9.92733e+02	-1.01513e+04	2.93937e+02	9.77939e-02
2.84594e+05	8.56946e+02	8.12842e+01	1.28695e-05	3.97284e-11	1.32329e+03	-1.39509e+04	2.93937e+02	9.48534e-02
2.03281e+05	8.73228e+02	8.04968e+01	9.10343e-06	4.04833e-11	1.76776e+03	-1.91766e+04	2.93933e+02	9.21830e-02
1.45201e+05	8.89332e+02	7.98531e+01	6.45045e-06	4.12299e-11	2.36799e+03	-2.63725e+04	2.93932e+02	8.97900e-02
1.03715e+05	9.05171e+02	7.92708e+01	4.57386e-06	4.19642e-11	3.17808e+03	-3.62896e+04	2.93931e+02	8.75755e-02
7.40820e+04	9.20751e+02	7.86487e+01	3.24141e-06	4.26865e-11	4.26785e+03	-4.99643e+04	2.93927e+02	8.54180e-02
5.29157e+04	9.36377e+02	7.81659e+01	2.30108e-06	4.34109e-11	5.74364e+03	-6.88051e+04	2.93927e+02	8.34769e-02
3.77969e+04	9.51199e+02	7.76575e+01	1.63294e-06	4.40980e-11	7.74410e+03	-9.48547e+04	2.93923e+02	8.16417e-02
2.69978e+04	9.66653e+02	7.73664e+01	1.16201e-06	4.48145e-11	1.04612e+04	-1.30707e+05	2.93922e+02	8.00353e-02
1.92842e+04	9.82061e+02	7.72420e+01	8.28673e-07	4.55288e-11	1.41700e+04	-1.80158e+05	2.93921e+02	7.86529e-02
1.37744e+04	9.97243e+02	7.72364e+01	5.91867e-07	4.62327e-11	1.92408e+04	-2.48428e+05	2.93921e+02	7.74499e-02
9.83886e+03	1.01272e+03	7.74102e+01	4.23713e-07	4.69502e-11	2.61829e+04	-3.42538e+05	2.93920e+02	7.64380e-02
7.02775e+03	1.02830e+03	7.75733e+01	3.03290e-07	4.76726e-11	3.56337e+04	-4.72356e+05	2.93920e+02	7.54382e-02
5.01983e+03	1.04377e+03	7.76707e+01	2.16908e-07	4.83899e-11	4.84874e+04	-6.51596e+05	2.93919e+02	7.44133e-02
3.58559e+03	1.05940e+03	7.77148e+01	1.55022e-07	4.91144e-11	6.59422e+04	-8.98919e+05	2.93918e+02	7.33573e-02
2.56114e+03	1.07496e+03	7.77211e+01	1.10739e-07	4.98358e-11	8.96866e+04	-1.24046e+06	2.93919e+02	7.23012e-02
1.82938e+03	1.09079e+03	7.77840e+01	7.91633e-08	5.05694e-11	1.22060e+05	-1.71169e+06	2.93919e+02	7.13100e-02
1.30670e+03	1.10601e+03	7.78123e+01	5.65658e-08	5.12749e-11	1.66297e+05	-2.36371e+06	2.93920e+02	7.03544e-02
9.33358e+02	1.12153e+03	7.79969e+01	4.05000e-08	5.19945e-11	2.26980e+05	-3.26376e+06	2.93919e+02	6.95453e-02
6.66685e+02	1.13697e+03	7.82418e+01	2.90194e-08	5.27107e-11	3.10197e+05	-4.50764e+06	2.93919e+02	6.88158e-02
4.76203e+02	1.15216e+03	7.85870e+01	2.08196e-08	5.34147e-11	4.24804e+05	-6.22803e+06	2.93919e+02	6.82084e-02
3.40145e+02	1.16773e+03	7.91717e+01	1.49818e-08	5.41367e-11	5.83308e+05	-8.60344e+06	2.93920e+02	6.77994e-02
2.42961e+02	1.18349e+03	7.97617e+01	1.07810e-08	5.48670e-11	8.01006e+05	-1.18851e+07	2.93920e+02	6.73955e-02
1.73543e+02	1.19958e+03	8.04338e+01	7.76562e-09	5.56133e-11	1.10076e+06	-1.64167e+07	2.93922e+02	6.70514e-02
1.23960e+02	1.21602e+03	8.10108e+01	5.58666e-09	5.63752e-11	1.51054e+06	-2.26740e+07	2.93921e+02	6.66197e-02
8.85426e+01	1.23193e+03	8.12908e+01	4.00426e-09	5.71131e-11	2.06776e+06	-3.13361e+07	2.93922e+02	6.59863e-02
6.32447e+01	1.24795e+03	8.14156e+01	2.86458e-09	5.78556e-11	2.82564e+06	-4.33118e+07	2.93922e+02	6.52394e-02
4.51748e+01	1.26372e+03	8.16466e+01	2.05193e-09	5.85869e-11	3.86901e+06	-5.98845e+07	2.93922e+02	6.46079e-02
3.22677e+01	1.27964e+03	8.21654e+01	1.47498e-09	5.93249e-11	5.31652e+06	-8.27995e+07	2.93924e+02	6.42096e-02
2.30484e+01	1.29505e+03	8.27783e+01	1.06142e-09	6.00392e-11	7.32157e+06	-1.14545e+08	2.93924e+02	6.39190e-02
1.64631e+01	1.31104e+03	8.41093e+01	7.70345e-10	6.07807e-11	1.01621e+07	-1.58401e+08	2.93924e+02	6.41544e-02
1.17594e+01	1.32652e+03	8.57800e+01	5.61176e-10	6.14979e-11	1.41722e+07	-2.19161e+08	2.93924e+02	6.46656e-02
8.39955e+00	1.34319e+03	8.85173e+01	4.13631e-10	6.22709e-11	1.99659e+07	-3.02968e+08	2.93925e+02	6.59009e-02
5.99968e+00	1.35980e+03	9.19999e+01	3.07075e-10	6.30408e-11	2.83401e+07	-4.18878e+08	2.93926e+02	6.76572e-02
4.28548e+00	1.37711e+03	9.56740e+01	2.28099e-10	6.38433e-11	4.02198e+07	-5.78913e+08	2.93924e+02	6.94746e-02
3.06106e+00	1.39417e+03	9.91859e+01	1.68908e-10	6.46345e-11	5.69410e+07	-8.00371e+08	2.93925e+02	7.11433e-02
2.18647e+00	1.41334e+03	1.03591e+02	1.26007e-10	6.55232e-11	8.09898e+07	-1.10498e+09	2.93924e+02	7.32953e-02
1.56176e+00	1.43231e+03	1.06705e+02	9.27107e-11	6.64027e-11	1.13700e+08	-1.52621e+09	2.93923e+02	7.44984e-02
1.11555e+00	1.45034e+03	1.09963e+02	6.82436e-11	6.72387e-11	1.59955e+08	-2.10971e+09	2.93923e+02	7.58182e-02
7.96819e-01	1.46839e+03	1.13597e+02	5.03565e-11	6.80753e-11	2.25634e+08	-2.91662e+09	2.93921e+02	7.73616e-02
5.69156e-01	1.48745e+03	1.19553e+02	3.78548e-11	6.89588e-11	3.23832e+08	-4.02904e+09	2.93921e+02	8.03744e-02
4.06540e-01	1.50214e+03	1.24016e+02	2.80486e-11	6.96400e-11	4.60974e+08	-5.58352e+09	2.93920e+02	8.25598e-02
2.90386e-01	1.51954e+03	1.32454e+02	2.13979e-11	7.04464e-11	6.73060e+08	-7.72144e+09	2.93921e+02	8.71676e-02
2.07419e-01	1.53166e+03	1.39293e+02	1.60733e-11	7.10084e-11	9.74659e+08	-1.07173e+10	2.93924e+02	9.09424e-02
1.48156e-01	1.54288e+03	1.47009e+02	1.21169e-11	7.15286e-11	1.41810e+09	-1.48832e+10	2.93931e+02	9.52820e-02
1.05826e-01	1.55294e+03	1.54686e+02	9.10693e-12	7.19952e-11	2.06031e+09	-2.06841e+10	2.93955e+02	9.96083e-02
7.55898e-02	1.56250e+03	1.58390e+02	6.66070e-12	7.24382e-11	2.91647e+09	-2.87706e+10	2.94006e+02	1.01370e-01
5.39927e-02	1.57706e+03	1.68598e+02	5.06427e-12	7.31131e-11	4.26146e+09	-3.98615e+10	2.94006e+02	1.06907e-01
3.85662e-02	1.58224e+03	1.76246e+02	3.78143e-12	7.33536e-11	6.18986e+09	-5.55694e+10	2.94004e+02	1.11390e-01
2.75473e-02	1.59393e+03	1.85307e+02	2.83989e-12	7.38956e-11	8.96837e+09	-7.71422e+10	2.94015e+02	1.16258e-01
1.96766e-02	1.59709e+03	1.93227e+02	2.11519e-12	7.40419e-11	1.30262e+10	-1.07666e+11	2.93990e+02	1.20987e-01
1.00000e-02	1.63825e+03	2.33529e+02	1.29918e-12	7.59501e-11	2.92763e+10	-2.05379e+11	2.93999e+02	1.42548e-01
